Time, s; Heat flow, Watt
1761.54254747212; 1.97606964253698e-05
1872.86086680831; 1.86657489092500e-05
1984.17918614449; 1.81779327976032e-05
2095.49750548068; 1.67871858030791e-05
2206.81582481686; 1.34835651883761e-05
2318.13414415305; 1.39338106251951e-05
2429.45246348923; 1.40961050915332e-05
2540.77078282541; 1.41637482553705e-05
2652.08910216160; 1.42527212658101e-05
2763.40742149778; 1.46750159260362e-05
2874.72574083397; 1.51797628545307e-05
2986.04406017015; 1.59356262432934e-05
3097.36237950634; 1.61364747176613e-05
3208.68069884252; 1.64587786622698e-05
3319.99901817871; 1.61690792322153e-05
3431.31733751489; 1.61207901836845e-05
3542.63565685108; 1.61633453479425e-05
3653.95397618726; 1.65429744481874e-05
3765.27229552345; 1.65683574354390e-05
3876.59061485963; 1.68110780051756e-05
3987.90893419582; 1.66808547118949e-05
4099.22725353200; 1.66633383988189e-05
4210.54557286818; 1.66309507129117e-05
4321.86389220437; 1.65444160644202e-05
4433.18221154055; 1.69535070292062e-05
4544.50053087674; 1.66423453839837e-05
4655.81885021292; 1.67110125953434e-05
4767.13716954911; 1.67280225576508e-05
4878.45548888529; 1.67117064065401e-05
4989.77380822148; 1.69912292296224e-05
5101.09212755766; 1.70585557950401e-05
5212.41044689385; 1.71989590778460e-05
5323.72876623003; 1.70597173211117e-05
5435.04708556622; 1.71674573856014e-05
5546.36540490240; 1.71983244124726e-05
5657.68372423858; 1.73535868790455e-05
5769.00204357477; 1.76760424562911e-05
5880.32036291095; 1.78202075835035e-05
5991.63868224714; 1.75867382637654e-05
6102.95700158332; 1.76838993229913e-05
6214.27532091951; 1.77035081680027e-05
6325.59364025569; 1.79348646383587e-05
6436.91195959188; 1.77889555568622e-05
6548.23027892806; 1.79224433404132e-05
6659.54859826425; 1.80254361285263e-05
6770.86691760043; 1.81257265170264e-05
6882.18523693662; 1.82648232902507e-05
6993.50355627280; 1.83752853531144e-05
7104.82187560898; 1.84822614574379e-05
7216.14019494517; 1.85428080422541e-05
7327.45851428135; 1.87119979358860e-05
7438.77683361754; 1.88000043620523e-05
7550.09515295372; 1.89021143165080e-05
7661.41347228991; 1.89631608882287e-05
7772.73179162609; 1.91047866696093e-05
7884.05011096228; 1.90914919296689e-05
7995.36843029846; 1.92732403365083e-05
8106.68674963465; 1.92950720785815e-05
8218.00506897083; 1.82864828065526e-05
8329.32338830702; 1.63685610093255e-05
8440.64170764320; 1.61876937133509e-05
8551.96002697938; 1.55020531434437e-05
8663.27834631557; 1.64940375061488e-05
8774.59666565175; 1.71152109762546e-05
8885.91498498794; 1.78613242499012e-05
8997.23330432412; 1.85093343711892e-05
9108.55162366031; 1.88824383115547e-05
9219.86994299649; 1.90375459559927e-05
9331.18826233268; 1.93840188672428e-05
9442.50658166886; 1.95677774464239e-05
9553.82490100505; 1.96742215734647e-05
9665.14322034123; 1.97765418853414e-05
9776.46153967742; 1.99470311031097e-05
9887.77985901360; 1.99934338992551e-05
9999.09817834978; 1.99695143128646e-05
