Time; Heat_flow
16180.01002362489; -3.26607477545697e-07
16235.66918329298; -2.74272994852897e-07
16291.32834296107; -3.49363170714597e-07
16346.98750262917; -3.37996744024798e-07
16626.45406177132; -1.12249418609201e-07
16682.11322143942; -1.66489350965001e-07
16737.77238110751; -1.94947630341302e-07
16793.43154077560; -1.93166408990903e-07
17072.89809991775; -2.50122076495298e-07
17128.55725958585; -2.50323633766598e-07
17184.21641925393; -2.53125147547299e-07
17239.87557892203; -3.28620862615599e-07
17519.34213806419; -2.22796196654999e-07
17575.00129773228; -2.29258578969798e-07
17630.66045740037; -2.89746945882100e-07
17686.31961706847; -3.29558978651797e-07
17965.78617621061; -1.85521435501500e-07
18021.44533587871; -2.73947856524398e-07
18077.10449554680; -3.03014792412399e-07
18132.76365521489; -3.15025873951300e-07
18412.23021435705; -1.49294783537500e-07
18467.88937402514; -2.06308647768199e-07
18523.54853369324; -1.80556660112999e-07
18579.20769336133; -2.66121176211701e-07
18858.67425250348; -2.25377947398999e-07
18914.33341217157; -2.60437573594001e-07
18969.99257183966; -3.16812384112199e-07
19025.65173150776; -3.50082880428799e-07
19305.11829064992; -1.45149208004902e-07
19360.77745031800; -1.88955047375201e-07
19416.43660998610; -2.25616678188300e-07
19472.09576965420; -2.35826670806401e-07
19751.56232879635; -1.45916099822899e-07
19807.22148846443; -2.09402901165102e-07
19862.88064813253; -2.32303593342002e-07
19918.53980780062; -2.63030380991001e-07
20198.00636694278; -7.54219940037008e-08
20253.66552661087; -1.00377601328202e-07
20309.32468627897; -1.53904668683001e-07
20364.98384594706; -2.11689988411901e-07
20644.45040508921; -9.95546873432986e-08
20700.10956475730; -1.33209710552801e-07
20755.76872442539; -1.80370163364799e-07
20811.42788409349; -2.13463304706099e-07
21090.89444323564; -4.27905815350998e-08
21146.55360290373; -8.82238760633988e-08
21202.21276257182; -1.22228478531501e-07
21257.87192223992; -1.96354804917200e-07
21537.33848138207; -2.62111511963975e-08
21592.99764105016; -9.06255603723972e-08
21648.65680071825; -1.31843734115699e-07
21704.31596038635; -1.71805342635297e-07
21983.78251952850; 8.02248440552016e-08
22039.44167919660; -1.61624370110004e-09
22095.10083886469; -2.50704694145992e-08
22150.75999853278; -6.55651988355997e-08
22430.22655767493; 4.72301624502981e-08
22485.88571734303; -6.87541387760105e-09
22541.54487701112; -2.50191058082006e-08
22597.20403667921; -9.29922933042014e-08
22876.67059582137; 1.16221283717299e-07
22932.32975548946; 7.97391170461995e-08
22987.98891515756; 4.03756804425988e-08
23043.64807482564; -3.44281829464018e-08
23323.11463396780; 1.37109403724601e-07
23378.77379363589; 7.06395490768013e-08
23434.43295330399; 1.79113877099027e-08
23490.09211297207; -2.96793384508995e-08
23769.55867211423; 2.44319887666198e-07
23825.21783178232; 1.82809837902399e-07
23880.87699145042; 1.39527125615099e-07
23936.53615111851; 7.82483896190994e-08
24216.00271026066; 2.48592428272700e-07
24271.66186992876; 1.82962043723100e-07
24327.32102959685; 1.41684659459099e-07
24382.98018926494; 5.85811437958006e-08
24662.44674840709; 2.55322674964900e-07
24718.10590807519; 2.07649057670000e-07
24773.76506774328; 1.87823965125899e-07
24829.42422741137; 1.14464496530102e-07
25108.89078655353; 3.17214794369899e-07
25164.54994622162; 2.49886479048700e-07
25220.20910588971; 2.17528959665801e-07
25275.86826555780; 1.49566182697502e-07
25555.33482469995; 4.11889378135100e-07
25610.99398436804; 3.49527887842298e-07
25666.65314403614; 2.77176602107298e-07
25722.31230370423; 2.57625136148899e-07
26001.77886284639; 3.62580675185799e-07
26057.43802251448; 3.32604631348698e-07
26113.09718218257; 2.45984316238098e-07
26168.75634185067; 2.37995767542500e-07
26448.22290099282; 4.56649527195599e-07
26503.88206066091; 4.37376765377099e-07
26559.54122032900; 3.55064058820100e-07
26615.20037999709; 3.36722931613300e-07
26894.66693913926; 4.75298729167001e-07
26950.32609880735; 4.43181803501801e-07
27005.98525847543; 3.99200791953899e-07
27061.64441814353; 3.68241383544599e-07
27341.11097728568; 5.67436886481300e-07
27396.77013695378; 5.50938947761799e-07
27452.42929662186; 4.75159349060102e-07
27508.08845628996; 4.51287529642500e-07
27787.55501543212; 6.30860449146300e-07
27843.21417510021; 6.12636747791901e-07
27898.87333476830; 5.34908070883799e-07
27954.53249443639; 5.45395614788100e-07
28233.99905357854; 7.47969321361201e-07
28289.65821324664; 6.89276919539899e-07
28345.31737291473; 6.52778046807999e-07
28400.97653258282; 6.27328730791900e-07
28680.44309172498; 7.36233416732500e-07
28736.10225139307; 7.27589783883100e-07
28791.76141106116; 6.78727864887200e-07
28847.42057072925; 6.47208879881700e-07
29126.88712987141; 9.26480912807299e-07
29182.54628953950; 9.74212037403101e-07
29238.20544920759; 8.69892951616700e-07
29293.86460887569; 8.95385738640300e-07
29573.33116801784; 1.04136761243700e-06
29628.99032768593; 1.01061909356130e-06
29684.64948735403; 9.82731196708601e-07
29740.30864702212; 9.91089953421501e-07
30019.77520616427; 1.15739818536440e-06
30075.43436583236; 1.17074454651130e-06
30131.09352550046; 1.09835088905470e-06
30186.75268516855; 1.08285308091040e-06
30466.21924431070; 1.33316989917060e-06
30521.87840397879; 1.29342983252810e-06
30577.53756364689; 1.18990891710220e-06
30633.19672331498; 1.19865779904970e-06
30912.66328245714; 1.52872418736460e-06
30968.32244212522; 1.37088889459670e-06
31023.98160179332; 1.44269787655030e-06
31079.64076146141; 1.37689169160530e-06
31359.10732060357; 1.47990676641730e-06
31414.76648027165; 1.45554148954590e-06
31470.42563993975; 1.43262396674750e-06
31526.08479960784; 1.29690302879940e-06
31805.55135875000; 1.60690579910580e-06
31861.21051841809; 1.57147601128530e-06
31916.86967808619; 1.52819961068420e-06
31972.52883775427; 1.44190242634310e-06
32251.99539689643; 1.70499254090660e-06
32307.65455656452; 1.53998107073570e-06
32363.31371623261; 1.55362839159820e-06
32418.97287590070; 1.51332329309690e-06
32698.43943504286; 1.76663203484510e-06
32754.09859471095; 1.75566205394620e-06
32809.75775437904; 1.67292996590980e-06
32865.41691404713; 1.57205465542830e-06
33144.88347318929; 1.83426079329310e-06
33200.54263285738; 1.68760451685690e-06
33256.20179252548; 1.62232063567270e-06
33311.86095219357; 1.66208582741320e-06
33591.32751133572; 1.87191390961940e-06
33646.98667100382; 1.76697956976080e-06
33702.64583067191; 1.79693185663740e-06
33758.30499034000; 1.69078170124660e-06
34037.77154948216; 1.82957954648930e-06
34093.43070915025; 1.91452685303590e-06
34149.08986881834; 1.81725618028240e-06
34204.74902848643; 1.57612334335690e-06
34484.21558762858; 2.01819889866960e-06
34539.87474729668; 1.91193661517860e-06
34595.53390696477; 1.73272097674970e-06
34651.19306663287; 1.77036524118740e-06
34930.65962577502; 2.03392397426930e-06
34986.31878544312; 1.82426569091030e-06
35041.97794511120; 1.85980386325610e-06
35097.63710477929; 1.82175517770710e-06
35377.10366392145; 1.96424747805700e-06
35432.76282358954; 1.94514435272790e-06
35488.42198325763; 1.94446809810960e-06
35544.08114292573; 1.74739369731100e-06
35823.54770206788; 2.02216884850190e-06
35879.20686173598; 2.01484811141500e-06
35934.86602140407; 1.83123752310920e-06
35990.52518107216; 1.81051004131810e-06
36269.99174021432; 2.03428831852816e-06
36325.65089988241; 1.89850249676466e-06
36381.31005955049; 1.92495030166176e-06
36436.96921921859; 1.83363132410386e-06
36492.62837888669; 1.69225406295976e-06
36772.09493802884; 2.09368230941695e-06
36827.75409769693; 1.96581879865755e-06
36883.41325736503; 1.92055509709205e-06
36939.07241703312; 1.84530824195475e-06
37218.53897617527; 2.11114765585996e-06
37274.19813584335; 1.97914584567456e-06
37329.85729551145; 2.00119590158676e-06
37385.51645517955; 1.84351032041296e-06
37664.98301432170; 2.16087262198913e-06
37720.64217398979; 2.12745025647743e-06
37776.30133365789; 2.07751004960783e-06
37831.96049332598; 1.88170963825723e-06
38111.42705246813; 2.27708147595615e-06
38167.08621213622; 2.21182037385525e-06
38222.74537180431; 2.12076823119585e-06
38278.40453147241; 2.07869756269385e-06
38557.87109061457; 2.34114541098930e-06
38613.53025028266; 2.19232432709660e-06
38669.18940995075; 2.19221239230920e-06
38724.84856961884; 2.08577957035690e-06
39004.31512876099; 2.31408140088601e-06
39059.97428842909; 2.37622053884980e-06
39115.63344809718; 2.25387427134482e-06
39171.29260776527; 2.09577804449534e-06
39450.75916690742; 2.41491373221090e-06
39506.41832657552; 2.38814753264568e-06
39562.07748624361; 2.25383582405934e-06
39617.73664591170; 2.35674873195258e-06
39897.20320505385; 2.46463279060551e-06
39952.86236472195; 2.34351453351755e-06
40008.52152439005; 2.35149372737861e-06
40064.18068405813; 2.19904490799961e-06
40343.64724320029; 2.42066617650857e-06
40399.30640286839; 2.42581693711635e-06
40454.96556253648; 2.41503411416924e-06
40510.62472220456; 2.20509674221473e-06
40790.09128134672; 2.44811893761878e-06
40845.75044101481; 2.37992165920528e-06
40901.40960068291; 2.22488800137637e-06
40957.06876035100; 2.24919278690150e-06
41236.53531949315; 2.53167484005629e-06
41292.19447916125; 2.27821254807039e-06
41347.85363882934; 2.29469728107220e-06
41403.51279849743; 2.17973038196274e-06
41682.97935763958; 2.31332525350207e-06
41738.63851730768; 2.33801150627138e-06
41794.29767697577; 2.37777558158269e-06
41849.95683664386; 2.14775877883605e-06
42129.42339578601; 2.37268841043066e-06
42185.08255545411; 2.33039727248634e-06
42240.74171512220; 2.20569598529316e-06
42296.40087479030; 2.19529071620983e-06
42575.86743393245; 2.33933145763749e-06
42631.52659360055; 2.30740195914732e-06
42687.18575326863; 2.21076285169977e-06
42742.84491293672; 2.10583874492704e-06
43022.31147207888; 2.26439701752715e-06
43077.97063174697; 2.26785997028488e-06
43133.62979141506; 2.20128525389873e-06
43189.28895108316; 2.14895759081131e-06
43468.75551022531; 2.24242147854956e-06
43524.41466989341; 2.18303829468872e-06
43580.07382956150; 2.09390669882849e-06
43635.73298922959; 2.10096878850452e-06
43915.19954837174; 2.20506859616359e-06
43970.85870803984; 2.19071521927645e-06
44026.51786770793; 2.10883491973666e-06
44082.17702737602; 2.01281758348911e-06
44361.64358651818; 2.10109561835925e-06
44417.30274618627; 2.10276876922905e-06
44472.96190585436; 2.04793281974626e-06
44528.62106552246; 1.94165338182123e-06
44808.08762466461; 2.19329783795523e-06
44863.74678433270; 2.06081096678863e-06
44919.40594400079; 1.95757127072848e-06
44975.06510366889; 1.95756907275619e-06
45254.53166281104; 2.04112261342227e-06
45310.19082247913; 1.94397671487704e-06
45365.84998214722; 1.98028836902763e-06
45421.50914181532; 1.89180037306442e-06
45700.97570095747; 1.95804239757252e-06
45756.63486062556; 1.95318730321919e-06
45812.29402029366; 1.89651604109562e-06
45867.95317996175; 1.81657572266878e-06
46147.41973910391; 1.94146474595435e-06
46203.07889877200; 1.97827429425882e-06
46258.73805844009; 1.81258246273475e-06
46314.39721810818; 1.81332426139627e-06
46593.86377725034; 1.89494088206767e-06
46649.52293691842; 1.81884905640540e-06
46705.18209658652; 1.78239230998071e-06
46760.84125625461; 1.86168439889263e-06
47040.30781539677; 1.82416904318435e-06
47095.96697506486; 1.82451406695908e-06
47151.62613473295; 1.78433135438679e-06
47207.28529440104; 1.70436159940331e-06
47486.75185354319; 1.81196524082402e-06
47542.41101321128; 1.85204268912816e-06
47598.07017287938; 1.69553451717243e-06
47653.72933254747; 1.69651163626886e-06
47933.19589168963; 1.75836268022050e-06
47988.85505135772; 1.68551086073439e-06
48044.51421102581; 1.63924019117660e-06
48100.17337069390; 1.63645684940651e-06
48379.63992983606; 1.75183110542197e-06
48435.29908950416; 1.67296652022505e-06
48490.95824917224; 1.63993016717838e-06
48546.61740884033; 1.57099667906235e-06
48826.08396798249; 1.66133226937368e-06
48881.74312765058; 1.62905210184085e-06
48937.40228731868; 1.62690330040472e-06
48993.06144698677; 1.56334153168631e-06
49272.52800612892; 1.62505881766029e-06
49328.18716579702; 1.55673167695379e-06
49383.84632546511; 1.52646685453614e-06
49439.50548513320; 1.51977257555323e-06
49718.97204427535; 1.61252698960270e-06
49774.63120394346; 1.55206579558382e-06
49830.29036361154; 1.50884226173282e-06
49885.94952327963; 1.45401446388319e-06
50165.41608242178; 1.54153052616028e-06
50221.07524208988; 1.51049530753283e-06
50276.73440175797; 1.45375190253561e-06
50332.39356142606; 1.50691708950544e-06
50611.86012056822; 1.51676676243010e-06
50667.51928023632; 1.45546537408023e-06
50723.17843990440; 1.41549771497038e-06
50778.83759957249; 1.42878048567561e-06
51058.30415871464; 1.45161311317802e-06
51113.96331838274; 1.50158806089332e-06
51169.62247805083; 1.41604962113092e-06
51225.28163771893; 1.37751839500622e-06
51504.74819686108; 1.44723197640553e-06
51560.40735652918; 1.41986567837696e-06
51616.06651619726; 1.37580769865452e-06
51671.72567586536; 1.42669047626204e-06
51951.19223500752; 1.45760864168635e-06
52006.85139467561; 1.42015316967568e-06
52062.51055434369; 1.37685595732698e-06
52118.16971401179; 1.37305883401698e-06
52397.63627315394; 1.39169187258929e-06
52453.29543282204; 1.39362232465011e-06
52508.95459249012; 1.40851373997813e-06
52564.61375215823; 1.33812549874600e-06
52844.08031130038; 1.42003246610685e-06
52899.73947096847; 1.38920172240284e-06
52955.39863063656; 1.34337403225703e-06
53011.05779030465; 1.34142524853606e-06
53290.52434944680; 1.42321236869267e-06
53346.18350911490; 1.34390868093773e-06
53401.84266878299; 1.31676146582855e-06
53457.50182845109; 1.32530151914116e-06
53736.96838759324; 1.33581564837080e-06
53792.62754726133; 1.33146802824557e-06
53848.28670692942; 1.31756567408922e-06
53903.94586659752; 1.31838234847889e-06
54183.41242573968; 1.31781992509650e-06
54239.07158540777; 1.30205582529479e-06
54294.73074507585; 1.25199259375658e-06
54350.38990474395; 1.23554080046276e-06
54629.85646388610; 1.29606532664835e-06
54685.51562355419; 1.30965010862302e-06
54741.17478322229; 1.23344539977708e-06
54796.83394289039; 1.22242303150825e-06
55076.30050203254; 1.18711452446364e-06
55131.95966170063; 1.14490196707909e-06
55187.61882136872; 1.18666544399490e-06
55243.27798103681; 1.23236725494795e-06
55522.74454017896; 1.24398768960662e-06
55578.40369984706; 1.23608842146204e-06
55634.06285951515; 1.20815934288384e-06
55689.72201918325; 1.21532019233516e-06
55969.18857832540; 1.23140069619612e-06
56024.84773799349; 1.18567848427626e-06
56080.50689766158; 1.23414185817920e-06
56136.16605732968; 1.17062953132175e-06
56415.63261647183; 1.20893121107440e-06
56471.29177613992; 1.20882994830443e-06
56526.95093580801; 1.18201414243742e-06
56582.61009547611; 1.14725736836323e-06
56862.07665461826; 1.22289197981625e-06
56917.73581428635; 1.18227411512416e-06
56973.39497395445; 1.16605741696607e-06
57029.05413362254; 1.15431953243625e-06
57308.52069276469; 1.20651982442488e-06
57364.17985243278; 1.15270302959352e-06
57419.83901210087; 1.18838646655852e-06
57475.49817176897; 1.15053035289367e-06
57754.96473091112; 1.15873976590570e-06
57810.62389057922; 1.15664667412728e-06
57866.28305024731; 1.14055157904188e-06
57921.94220991540; 1.12863794902421e-06
57977.60136958349; 1.10695056809361e-06
58257.06792872565; 1.18156987673780e-06
58312.72708839375; 1.13868464711478e-06
58368.38624806184; 1.05773621301706e-06
58424.04540772992; 1.06957527914038e-06
58703.51196687208; 1.08819750782071e-06
58759.17112654017; 1.08541887981770e-06
58814.83028620826; 1.09668937254960e-06
58870.48944587635; 1.04724156497920e-06
59149.95600501851; 1.10848229616484e-06
59205.61516468661; 1.07662749796199e-06
59261.27432435470; 1.06477594925181e-06
59316.93348402279; 1.06364957896119e-06
59596.40004316495; 1.09750215154174e-06
59652.05920283303; 1.05049378516566e-06
59707.71836250112; 1.05522833532027e-06
59763.37752216922; 1.02896945887166e-06
60042.84408131138; 1.05499144592191e-06
60098.50324097947; 1.07247223476508e-06
60154.16240064756; 1.04181309917838e-06
60209.82156031565; 1.04751660597584e-06
60489.28811945781; 1.04256739872170e-06
60544.94727912590; 1.04078450227661e-06
60600.60643879400; 1.01385981909313e-06
60656.26559846208; 9.98432402489430e-07
60935.73215760424; 1.04751992074773e-06
60991.39131727233; 1.03501948191164e-06
61047.05047694042; 9.99779495582470e-07
61102.70963660852; 9.97225398499340e-07
61382.17619575068; 9.93882090057770e-07
61437.83535541876; 9.93084025416430e-07
61493.49451508686; 9.79656242367480e-07
61549.15367475495; 9.79055779770240e-07
61828.62023389711; 1.01649027042452e-06
61884.27939356519; 9.78714057720930e-07
61939.93855323328; 9.85851313609450e-07
61995.59771290138; 9.57794602602910e-07
62275.06427204354; 9.67576161987790e-07
62330.72343171162; 9.72779621903960e-07
62386.38259137972; 9.72395878155790e-07
62442.04175104781; 9.32659916793840e-07
62721.50831018997; 9.58787268753280e-07
62777.16746985806; 9.71131825452350e-07
62832.82662952616; 9.45408529512920e-07
62888.48578919424; 9.33137752935420e-07
63167.95234833640; 9.97624898299100e-07
63223.61150800448; 9.46882426371050e-07
63279.27066767258; 9.38449639614480e-07
63334.92982734067; 9.41846448471370e-07
63614.39638648283; 9.43218900314660e-07
63670.05554615092; 9.34496547037960e-07
63725.71470581902; 9.21696595221820e-07
63781.37386548710; 9.49363398685210e-07
64060.84042462926; 9.20242634123100e-07
64116.49958429735; 9.20055950378560e-07
64172.15874396545; 9.25395614044870e-07
64227.81790363354; 9.00660541537130e-07
64507.28446277569; 9.20329309404270e-07
64562.94362244378; 9.52286948106390e-07
64618.60278211188; 9.01293234486310e-07
64674.26194177997; 8.92045550462910e-07
64953.72850092212; 8.98746971111050e-07
65009.38766059022; 9.09317521259140e-07
65065.04682025831; 8.76835579280410e-07
65120.70597992640; 8.90857955817130e-07
65400.17253906856; 8.95642813928830e-07
65455.83169873664; 8.84191790827870e-07
65511.49085840474; 8.68291623151280e-07
65567.15001807283; 8.81699743372960e-07
65846.61657721498; 8.73818236372960e-07
65902.27573688308; 8.61072455320460e-07
65957.93489655116; 8.76793714850700e-07
66013.59405621927; 8.61334202107640e-07
66293.06061536141; 8.67207754882570e-07
66348.71977502952; 8.63616579496520e-07
66404.37893469760; 8.62353446059530e-07
66460.03809436569; 8.31556804981910e-07
66739.50465350784; 8.71769475406420e-07
66795.16381317594; 8.61624099406810e-07
66850.82297284403; 8.36132825879350e-07
66906.48213251212; 8.34950391735320e-07
67185.94869165428; 8.42806883649950e-07
67241.60785132236; 8.49102151106460e-07
67297.26701099047; 8.31110798322860e-07
67352.92617065855; 8.36274088773100e-07
67632.39272980072; 8.40521768175340e-07
67688.05188946880; 8.26791912584040e-07
67743.71104913689; 8.04613190888050e-07
67799.37020880499; 8.10600441565790e-07
68078.83676794714; 8.33541839476790e-07
68134.49592761524; 8.36513080965870e-07
68190.15508728332; 8.10449244169600e-07
68245.81424695143; 8.16572868047320e-07
68525.28080609358; 8.11483099428770e-07
68580.93996576167; 8.08268686357130e-07
68636.59912542976; 8.19729920658560e-07
68692.25828509785; 8.06753859557760e-07
68971.72484424000; 8.05171592056870e-07
69027.38400390810; 8.10482599057350e-07
69083.04316357619; 7.87896743449110e-07
69138.70232324429; 7.66841763138960e-07
69418.16888238644; 8.06733193173400e-07
69473.82804205453; 8.04282246174890e-07
69529.48720172263; 7.98722977690700e-07
69585.14636139071; 7.84188484591400e-07
69864.61292053288; 7.95326241512000e-07
69920.27208020096; 7.72729484146890e-07
69975.93123986905; 7.80007841899130e-07
70031.59039953715; 7.75321319166190e-07
70311.05695867931; 7.89968097583960e-07
70366.71611834739; 7.76268955218300e-07
70422.37527801549; 7.60444837565020e-07
70478.03443768359; 7.58877787414680e-07
70757.50099682574; 7.74341751847810e-07
70813.16015649383; 7.58494449038250e-07
70868.81931616191; 7.81050129364260e-07
70924.47847583001; 7.50737708658120e-07
71203.94503497216; 7.52665719317440e-07
71259.60419464027; 7.57771280051700e-07
71315.26335430835; 7.45410128456210e-07
71370.92251397645; 7.30731994965760e-07
71650.38907311860; 7.42420284148630e-07
71706.04823278669; 7.19180002919180e-07
71761.70739245479; 6.84598964836580e-07
71817.36655212287; 6.90953072522040e-07
72096.83311126503; 7.50207207606910e-07
72152.49227093311; 7.25228121322420e-07
72208.15143060123; 7.22407828430220e-07
72263.81059026931; 7.54059039117890e-07
72543.27714941147; 7.38256312523250e-07
72598.93630907955; 7.29985420447330e-07
72654.59546874765; 7.41524421196600e-07
72710.25462841574; 7.38237213039250e-07
72989.72118755789; 7.28923759847930e-07
73045.38034722599; 7.46392093186040e-07
73101.03950689407; 7.29873919318870e-07
73156.69866656218; 7.08173105632240e-07
73436.16522570432; 7.48074579144950e-07
73491.82438537243; 7.45263295719540e-07
73547.48354504051; 7.28428635698270e-07
73603.14270470860; 6.93269038859370e-07
73882.60926385075; 7.08707165428720e-07
73938.26842351885; 7.26289045551680e-07
73993.92758318695; 7.20295504374750e-07
74049.58674285503; 7.09106725860610e-07
74329.05330199719; 7.36603361744240e-07
74384.71246166527; 7.25322382108140e-07
74440.37162133338; 7.21283342777610e-07
74496.03078100146; 7.18860821109330e-07
74775.49734014363; 7.14220044846470e-07
74831.15649981171; 7.00574905012050e-07
74886.81565947981; 6.92563122160230e-07
74942.47481914790; 7.15177320177360e-07
75221.94137829005; 7.02114632241660e-07
75277.60053795815; 7.10986473791140e-07
75333.25969762623; 7.22481434727190e-07
75388.91885729434; 6.94049374692070e-07
75668.38541643647; 6.80627913040020e-07
75724.04457610457; 6.89415548116440e-07
75779.70373577267; 6.64533651928800e-07
75835.36289544075; 6.66279091692540e-07
76114.82945458291; 6.85555113322350e-07
76170.48861425099; 6.83915291155330e-07
76226.14777391910; 6.66179066401660e-07
76281.80693358718; 6.71624089100940e-07
76561.27349272935; 6.74863960566350e-07
76616.93265239743; 6.63802411016460e-07
76672.59181206553; 6.57837751883120e-07
76728.25097173362; 6.56961312501430e-07
77007.71753087577; 6.57149420104150e-07
77063.37669054387; 6.64275479294350e-07
77119.03585021195; 6.56535317420380e-07
77174.69500988006; 6.39210373363320e-07
77454.16156902220; 6.64092366020510e-07
77509.82072869031; 6.38353062412270e-07
77565.47988835839; 6.02327031473510e-07
77621.13904802648; 5.98468017022160e-07
77900.60560716863; 6.19616368492400e-07
77956.26476683673; 6.38427851605570e-07
78011.92392650482; 6.45501352755650e-07
78067.58308617290; 6.19477692126370e-07
78347.04964531507; 6.38073205705690e-07
78402.70880498315; 6.33699702491890e-07
78458.36796465126; 6.12232543624630e-07
78514.02712431934; 6.15849933532310e-07
78793.49368346151; 6.62897885067090e-07
78849.15284312959; 6.22441991931220e-07
78904.81200279768; 6.22504078959510e-07
78960.47116246578; 6.40677373940360e-07
79016.13032213386; 6.15327288877330e-07
79295.59688127603; 6.19682099946720e-07
79351.25604094411; 6.38019163631070e-07
