Time; Heat_flow
22091.97791730872; 9.94046299398100e-07
22343.71818061906; 1.05471070808910e-06
22548.38127056695; 1.01744108004810e-06
22753.04436051485; 1.22398453473430e-06
23004.78462382518; 1.36507798212770e-06
23209.44771377307; 1.46190837171690e-06
23414.11080372096; 1.61287271337310e-06
23665.85106703130; 1.76151523016080e-06
23870.51415697919; 1.85084812764940e-06
24075.17724692709; 1.74052980788840e-06
24326.91751023742; 1.84867684449190e-06
24531.58060018531; 2.21170779639590e-06
24736.24369013320; 2.12938044289560e-06
24987.98395344354; 2.31116257325240e-06
25192.64704339144; 2.48084042111690e-06
25397.31013333933; 2.65988333143430e-06
25649.05039664967; 2.84881139309340e-06
25853.71348659755; 2.71005035888740e-06
26058.37657654545; 2.76855196824050e-06
26310.11683985578; 3.02004568062870e-06
26514.77992980368; 2.74396908729480e-06
26766.52019311401; 2.84487987447990e-06
26971.18328306190; 3.00631257606040e-06
27175.84637300979; 2.93687376079070e-06
27427.58663632013; 2.95055908169690e-06
27632.24972626803; 3.03679335476860e-06
27836.91281621592; 3.00323931556600e-06
28088.65307952626; 3.06830619517900e-06
28293.31616947414; 3.02867045959020e-06
28497.97925942204; 2.93428277219973e-06
28749.71952273237; 2.89536809490401e-06
28954.38261268027; 2.84691940033117e-06
29159.04570262816; 2.67891873518690e-06
29410.78596593850; 3.04854786414653e-06
29615.44905588639; 2.73130026499988e-06
29820.11214583428; 2.83375066190803e-06
30071.85240914462; 2.82262162306338e-06
30276.51549909251; 2.69893138187276e-06
30481.17858904041; 2.63797057034450e-06
30732.91885235074; 2.89569528495184e-06
30937.58194229863; 2.57568958700061e-06
31142.24503224652; 2.60283448196262e-06
31393.98529555686; 2.27764591133803e-06
31598.64838550475; 2.65935706291320e-06
31850.38864881509; 2.51824042495351e-06
32055.05173876298; 2.25194645323316e-06
32259.71482871087; 2.42268658426725e-06
32511.45509202121; 2.28994831302457e-06
32716.11818196910; 2.17243685445995e-06
32920.78127191699; 2.22985322662150e-06
33172.52153522732; 2.02336856402091e-06
33377.18462517521; 2.20137494101105e-06
33581.84771512311; 1.89455377203633e-06
33833.58797843345; 1.93806803932109e-06
34038.25106838134; 2.11476983017025e-06
34242.91415832924; 1.90968982235750e-06
34494.65442163957; 1.98627116539603e-06
34699.31751158745; 1.84170175219205e-06
34903.98060153535; 1.82252969391887e-06
35155.72086484569; 1.85265704680207e-06
35360.38395479358; 1.79275423494567e-06
35565.04704474147; 1.63505448161254e-06
35816.78730805180; 1.61756075048220e-06
36021.45039799970; 1.50369598704262e-06
36226.11348794759; 1.71247037612818e-06
36477.85375125793; 1.60572910496822e-06
36682.51684120583; 1.37028407239794e-06
36934.25710451616; 1.38580996583150e-06
37138.92019446405; 1.37545699692424e-06
37343.58328441194; 9.23195751972050e-07
37595.32354772228; 8.01873189725370e-07
37799.98663767017; 4.58411626934560e-07
38004.64972761806; 6.37546455171320e-07
38256.38999092839; 6.98441863120870e-07
38461.05308087630; 5.10086301117350e-07
38665.71617082419; 6.50505986377830e-07
38917.45643413452; 6.47872211881050e-07
39122.11952408242; 5.71818070493250e-07
39326.78261403031; 5.76080158267700e-07
39578.52287734064; 4.15782489987511e-07
39783.18596728853; 6.94037850221810e-07
39987.84905723642; 4.80575472401120e-07
40239.58932054677; 4.94036884419020e-07
40444.25241049466; 5.34119045779880e-07
40648.91550044255; 5.62896110349500e-07
40900.65576375289; 3.27399587929880e-07
41105.31885370077; 5.27028066443191e-07
41309.98194364867; 2.67801098264581e-07
41561.72220695900; 5.00058938344479e-07
41766.38529690690; 4.32161624931809e-07
42018.12556021723; 3.88623352554530e-07
42222.78865016513; 4.74387535058730e-07
42427.45174011303; 5.23217256068701e-07
42679.19200342335; 2.32298781024700e-07
42883.85509337124; 5.47594583273350e-07
43088.51818331914; 2.77571701735670e-07
43340.25844662948; 4.22436873734030e-07
43544.92153657737; 3.98234073294340e-07
43749.58462652526; 3.35443243765940e-07
44001.32488983560; 3.31378344496170e-07
44205.98797978349; 4.16267663177790e-07
44410.65106973139; 2.01929338934250e-07
44662.39133304172; 3.96745398016350e-07
44867.05442298961; 1.43208093580370e-07
45071.71751293751; 3.55047479054310e-07
45323.45777624784; 2.87257437467820e-07
45528.12086619574; 1.70283504478920e-07
45732.78395614363; 2.56095563012330e-07
45984.52421945395; 3.53048310735060e-07
46189.18730940185; 1.01143753308870e-07
46393.85039934975; 2.99889659698010e-07
46645.59066266009; 1.98922275534510e-07
46850.25375260798; 1.96655161650580e-07
47054.91684255587; 1.71723591343950e-07
47306.65710586620; 9.13413480414999e-08
47511.32019581410; 1.19958840217030e-07
47763.06045912443; 1.48534709206130e-07
47967.72354907233; 4.16084592295303e-08
48172.38663902022; 1.62350868204598e-08
48424.12690233056; -3.23339741825994e-09
48628.78999227846; 4.82140834280597e-08
48833.45308222634; 4.07455874747401e-08
49085.19334553667; -5.35245022468001e-08
49289.85643548456; 7.53488010565998e-08
49494.51952543246; -1.04582835357170e-07
49746.25978874280; 1.04708029845910e-07
49950.92287869069; -1.35162708968900e-08
50155.58596863858; -1.24323869565490e-07
50407.32623194891; 3.02779280925798e-08
50611.98932189681; 1.34716714795602e-08
50816.65241184471; -1.83214416958180e-07
51068.39267515503; -5.38691039336500e-08
51273.05576510292; -7.38882883141003e-08
51477.71885505083; -1.09765822218240e-07
51729.45911836116; -4.30777708548198e-08
51934.12220830905; -1.84708862763720e-07
52138.78529825695; -1.38537984883170e-07
52390.52556156728; -1.42989706795620e-07
52595.18865151517; -2.52125014531580e-07
52846.92891482550; -1.99222787937690e-07
53051.59200477340; -2.66416744654580e-07
53256.25509472129; -2.19362982436100e-07
53507.99535803163; -2.90223437041080e-07
53712.65844797952; -2.83052362161160e-07
53917.32153792742; -2.75675471480860e-07
54169.06180123775; -2.66773868157340e-07
54373.72489118564; -3.78528396242370e-07
54578.38798113354; -3.15286109907930e-07
54830.12824444387; -4.53659702135960e-07
55034.79133439177; -3.34156015021740e-07
55239.45442433966; -3.78661739051030e-07
55491.19468764999; -3.94308203762170e-07
55695.85777759788; -4.43118207824890e-07
55900.52086754577; -3.71203636311730e-07
56152.26113085612; -5.43354561900930e-07
56356.92422080401; -4.21862495963670e-07
56561.58731075190; -5.88040425995290e-07
56813.32757406223; -5.35707370704680e-07
57017.99066401013; -6.42088186886620e-07
57222.65375395802; -7.30521766618200e-07
57474.39401726835; -7.38306042488710e-07
57679.05710721624; -6.93274293772370e-07
57930.79737052658; -7.80510720457530e-07
58135.46046047447; -7.50029884494800e-07
58340.12355042237; -8.73824628737950e-07
58591.86381373271; -7.94913317205480e-07
58796.52690368060; -7.26398894705960e-07
59001.18999362849; -8.80904413679430e-07
59252.93025693882; -7.33867006213800e-07
59457.59334688672; -8.44261696037100e-07
59662.25643683461; -8.14615180815200e-07
59913.99670014494; -8.63969522687580e-07
60118.65979009284; -7.65275933722910e-07
60323.32288004073; -8.67357605470100e-07
60575.06314335107; -8.34868597753720e-07
60779.72623329896; -8.86284337741810e-07
60984.38932324685; -7.82218565743270e-07
61236.12958655719; -8.50184675937360e-07
61440.79267650508; -8.94869693447990e-07
61645.45576645297; -9.07839496462900e-07
61897.19602976330; -8.97210108793800e-07
62101.85911971121; -8.62270819722470e-07
62306.52220965910; -8.34046506107880e-07
62558.26247296943; -7.84822045955780e-07
62762.92556291733; -8.92625715335060e-07
63014.66582622766; -8.14242416618850e-07
63219.32891617555; -8.45047135046350e-07
63423.99200612345; -8.13185914086871e-07
63675.73226943378; -9.16715875563727e-07
63880.39535938167; -7.83614607148246e-07
64085.05844932956; -8.80308272045680e-07
64336.79871263991; -9.29329888558851e-07
64541.46180258780; -8.52115007354181e-07
64746.12489253569; -8.24273139850308e-07
64997.86515584603; -8.34784234515842e-07
65202.52824579392; -8.84452101965557e-07
65407.19133574181; -8.87151095992972e-07
65658.93159905216; -8.57470896947732e-07
65863.59468900005; -8.30406964926393e-07
66068.25777894794; -8.79836986940646e-07
66319.99804225826; -7.83373120185096e-07
66524.66113220615; -8.77013412927873e-07
66729.32422215406; -8.40143774777591e-07
66981.06448546439; -8.62978231199869e-07
67185.72757541228; -7.60308082164441e-07
67390.39066536017; -8.35080127155742e-07
67642.13092867051; -7.90818517730212e-07
67846.79401861840; -8.36798229817519e-07
68051.45710856630; -7.49318692392272e-07
68303.19737187662; -8.44332547426643e-07
68507.86046182452; -7.47401613631574e-07
68759.60072513486; -7.70043753237048e-07
68964.26381508276; -8.13088336726791e-07
69168.92690503065; -8.17611917067322e-07
69420.66716834097; -7.80479529495599e-07
69625.33025828887; -7.93370512289795e-07
69829.99334823676; -7.94720989124700e-07
70081.73361154710; -7.76298369188868e-07
70286.39670149499; -7.85872863029693e-07
70491.05979144288; -7.92136870682511e-07
70742.80005475323; -7.81832723479740e-07
70947.46314470112; -7.38214299593743e-07
71152.12623464901; -7.58568448686344e-07
71403.86649795933; -7.19011463136555e-07
71608.52958790722; -7.80051484448231e-07
71813.19267785513; -7.29287782173003e-07
72064.93294116546; -7.23388162678378e-07
72269.59603111335; -7.52077090181054e-07
72474.25912106124; -7.89854213120265e-07
72725.99938437158; -7.49021928351347e-07
72930.66247431948; -7.45791777200133e-07
73135.32556426738; -7.21322603903028e-07
73387.06582757771; -7.30339999156044e-07
73591.72891752560; -7.27474283458551e-07
73843.46918083593; -7.09871662363014e-07
74048.13227078383; -7.37367392622840e-07
74252.79536073172; -7.26053038987517e-07
74504.53562404207; -7.25779446684571e-07
74709.19871398994; -7.55227207807227e-07
74913.86180393783; -7.59994744265304e-07
75165.60206724817; -7.33059179190200e-07
75370.26515719606; -7.56554015694663e-07
75574.92824714397; -7.19393157128375e-07
75826.66851045430; -7.52130416237842e-07
76031.33160040219; -6.93568559577772e-07
76235.99469035008; -7.13051015116815e-07
76487.73495366042; -7.25565249096381e-07
76692.39804360832; -6.85532088347187e-07
76897.06113355621; -6.83716957175454e-07
77148.80139686653; -7.00562116374831e-07
77353.46448681442; -7.02086549190888e-07
77558.12757676232; -6.70017654544303e-07
77809.86784007266; -7.11831061893887e-07
78014.53093002056; -6.80447095347753e-07
78219.19401996845; -6.68948352117101e-07
78470.93428327878; -6.69226191478722e-07
78675.59737322667; -6.45980956941807e-07
78927.33763653701; -6.37197776293047e-07
79132.00072648490; -6.39554890307885e-07
79336.66381643279; -6.27688256722397e-07
79588.40407974314; -6.49593555745326e-07
79793.06716969103; -6.28043623468554e-07
79997.73025963892; -6.37255279144312e-07
80249.47052294924; -6.36561710107617e-07
80454.13361289715; -6.30324300749594e-07
80658.79670284504; -5.78051758641779e-07
80910.53696615537; -6.13379027897663e-07
81115.20005610326; -6.18103699705692e-07
81319.86314605115; -5.99359884095794e-07
81571.60340936150; -5.92690215433052e-07
81776.26649930939; -6.27368787627567e-07
81980.92958925728; -5.80851668245162e-07
82232.66985256762; -5.91482121131217e-07
82437.33294251550; -5.83078640883392e-07
82641.99603246340; -5.63833921898773e-07
82893.73629577374; -5.69133772339352e-07
83098.39938572163; -5.55098255147445e-07
83303.06247566952; -5.82199342349707e-07
83554.80273897985; -5.44706814698842e-07
83759.46582892776; -5.68378434893402e-07
84011.20609223808; -5.32523094951583e-07
84215.86918218598; -5.85575520992379e-07
84420.53227213387; -5.48017966518098e-07
84672.27253544421; -5.64006222139839e-07
84876.93562539210; -5.62718916157669e-07
85081.59871533999; -5.50621396211418e-07
85333.33897865034; -5.62020442023945e-07
85538.00206859823; -5.49822236230389e-07
85742.66515854611; -5.60993865265325e-07
85994.40542185644; -5.62080571915550e-07
86199.06851180433; -5.39886754425389e-07
86403.73160175224; -5.28310127062583e-07
86655.47186506257; -5.36536501407387e-07
86860.13495501046; -5.35513274680174e-07
87064.79804495836; -5.18099577667958e-07
87316.53830826869; -5.13483025269029e-07
87521.20139821660; -5.07919657815306e-07
87725.86448816449; -4.98217812637237e-07
87977.60475147481; -5.05014054881441e-07
88182.26784142270; -4.93653718643715e-07
88386.93093137059; -5.17905629989034e-07
88638.67119468094; -4.97408043226773e-07
88843.33428462883; -4.88883642425821e-07
89095.07454793915; -5.07326389827116e-07
89299.73763788705; -5.08930039961758e-07
89504.40072783495; -4.86589400014801e-07
89756.14099114528; -4.64887282021472e-07
89960.80408109317; -4.83180014823476e-07
90165.46717104106; -4.68610228712802e-07
90417.20743435141; -4.59626062617104e-07
90621.87052429930; -4.77581990240553e-07
90826.53361424719; -4.97745631464163e-07
91078.27387755753; -4.57144280554895e-07
91282.93696750542; -4.92347313966405e-07
91487.60005745331; -4.68939846287354e-07
91739.34032076364; -4.81599317533830e-07
91944.00341071154; -4.48497649916089e-07
92148.66650065943; -4.56437444983048e-07
92400.40676396978; -4.56354797490936e-07
92605.06985391767; -4.24940168542228e-07
92809.73294386556; -4.41718974209637e-07
93061.47320717589; -4.66263794805390e-07
93266.13629712378; -4.55538301592799e-07
93470.79938707167; -4.28433015644150e-07
93722.53965038201; -4.51316342207115e-07
93927.20274032990; -4.41122177638148e-07
94131.86583027779; -4.37668167810586e-07
94383.60609358814; -4.31245628597131e-07
94588.26918353603; -4.31921483378983e-07
94840.00944684635; -4.37738221103569e-07
95044.67253679424; -4.22349211588783e-07
95249.33562674215; -4.18296375882331e-07
95501.07589005248; -4.61321770429833e-07
95705.73898000037; -4.38824391686344e-07
95910.40206994826; -4.30344305578679e-07
96162.14233325860; -4.20387020621156e-07
96366.80542320650; -4.48624509450944e-07
96571.46851315440; -4.26546894012921e-07
96823.20877646471; -4.26315531983771e-07
97027.87186641261; -4.38739606782630e-07
97232.53495636051; -4.63581290775954e-07
97484.27521967085; -4.35428499899200e-07
97688.93830961874; -4.53764847619164e-07
97893.60139956663; -4.57017845747787e-07
98145.34166287696; -4.36386015075915e-07
98350.00475282487; -4.36298199596415e-07
98554.66784277276; -4.36098542190094e-07
98806.40810608308; -4.40007677931220e-07
99011.07119603097; -3.82094150825593e-07
99215.73428597886; -3.91850435825177e-07
99467.47454928921; -3.96118823104269e-07
99672.13763923710; -3.90474520705146e-07
99923.87790254742; -3.82069712100192e-07
100128.54099249533; -3.95191248033071e-07
100333.20408244322; -3.58889579027977e-07
100584.94434575355; -3.80821697222828e-07
100789.60743570144; -3.84325024442563e-07
100994.27052564934; -3.68578638656688e-07
101246.01078895968; -3.89600184697919e-07
101450.67387890758; -3.61332370489794e-07
101655.33696885547; -3.44539530286000e-07
101907.07723216580; -3.67180543289749e-07
102111.74032211368; -3.51281815559706e-07
102316.40341206158; -3.42633001664149e-07
102568.14367537192; -3.43879604823054e-07
102772.80676531981; -3.37980361492977e-07
102977.46985526770; -3.27238543141434e-07
103229.21011857803; -3.25037519446378e-07
103433.87320852594; -3.40709456386815e-07
103638.53629847383; -3.68261074746879e-07
103890.27656178417; -3.26442070287400e-07
104094.93965173206; -3.42695843122061e-07
104299.60274167993; -3.26635972237712e-07
104551.34300499028; -3.19600439013323e-07
104756.00609493817; -3.30594833650665e-07
105007.74635824852; -3.17653505492703e-07
105212.40944819641; -3.35826992801547e-07
105417.07253814430; -3.22444279275998e-07
105668.81280145462; -3.19721798395345e-07
105873.47589140252; -3.35887368956486e-07
106078.13898135042; -3.29428925785122e-07
106329.87924466075; -3.24083652295792e-07
106534.54233460865; -3.32413441643264e-07
106739.20542455654; -3.12832424129295e-07
106990.94568786687; -3.08721962747282e-07
107195.60877781478; -3.20966978683545e-07
107400.27186776267; -3.08452009565332e-07
107652.01213107299; -3.26719259073462e-07
107856.67522102088; -3.13946851818272e-07
108061.33831096877; -3.03616596686404e-07
108313.07857427912; -3.33592740474546e-07
108517.74166422701; -3.13761700504856e-07
108722.40475417490; -3.03944602960679e-07
108974.14501748524; -3.25720757072277e-07
109178.80810743313; -2.85982826452741e-07
109383.47119738103; -2.93632702886986e-07
109635.21146069135; -2.86490942383567e-07
109839.87455063924; -3.03148064491826e-07
110091.61481394959; -2.95348446934093e-07
110296.27790389748; -2.77125025889777e-07
110500.94099384538; -2.54554464055181e-07
110752.68125715571; -2.81873745438387e-07
110957.34434710360; -2.78465637707412e-07
111162.00743705149; -2.99175107604872e-07
111413.74770036183; -2.77169551620453e-07
111618.41079030972; -2.87700985671691e-07
111823.07388025761; -2.75562291011000e-07
112074.81414356796; -2.68336610384644e-07
112279.47723351585; -2.96037133340748e-07
112484.14032346374; -2.74778810510534e-07
112735.88058677407; -2.67363722477412e-07
112940.54367672197; -2.77973355917478e-07
113145.20676666986; -2.93067072663605e-07
113396.94702998019; -2.87550025578397e-07
113601.61011992808; -2.85760141219040e-07
113806.27320987597; -2.79580992549057e-07
114058.01347318632; -2.78823143060402e-07
114262.67656313421; -2.61708610779753e-07
114467.33965308210; -2.63930542916302e-07
114719.07991639244; -2.80411678946487e-07
114923.74300634033; -2.49140064504884e-07
115128.40609628822; -2.54246719031345e-07
115380.14635959856; -2.52111938046020e-07
115584.80944954645; -2.52749063474439e-07
115836.54971285679; -2.64996252066287e-07
116041.21280280469; -2.50965884913527e-07
116245.87589275258; -2.46577389537727e-07
116497.61615606290; -2.47174325601200e-07
116702.27924601079; -2.29171494335427e-07
116906.94233595869; -2.41718781514877e-07
117158.68259926903; -2.55054466307451e-07
117363.34568921692; -2.37722142347718e-07
117568.00877916481; -2.60601940029194e-07
117819.74904247514; -2.39161772609797e-07
118024.41213242305; -2.58639552532856e-07
118229.07522237094; -2.53366936870702e-07
118480.81548568126; -2.39033870686096e-07
118685.47857562915; -2.47459261674016e-07
118890.14166557704; -2.44268294502839e-07
119141.88192888739; -2.24033440812047e-07
119346.54501883528; -2.45108022170102e-07
119551.20810878318; -2.36510756798195e-07
119802.94837209351; -2.32793425951801e-07
120007.61146204140; -2.35528248999744e-07
120212.27455198931; -2.32613039937743e-07
120464.01481529963; -2.23778169931817e-07
120668.67790524753; -2.26986091025175e-07
120920.41816855787; -2.25670189170732e-07
121125.08125850576; -2.28500517151455e-07
121329.74434845365; -2.17847703331683e-07
121581.48461176398; -2.01478979208462e-07
121786.14770171189; -2.14757217856908e-07
121990.81079165977; -2.07227953965235e-07
122242.55105497010; -2.10233086737800e-07
122447.21414491799; -2.05097404879652e-07
122651.87723486588; -2.04697432541180e-07
122903.61749817623; -2.04046393440142e-07
123108.28058812412; -2.13037245446165e-07
123312.94367807201; -2.14425739803606e-07
123564.68394138235; -2.22047807299054e-07
123769.34703133024; -2.11326707405412e-07
123974.01012127814; -2.23399240424960e-07
124225.75038458846; -2.12014226535755e-07
124430.41347453636; -2.13316414713001e-07
124635.07656448425; -2.18363875001880e-07
124886.81682779460; -1.81242995123149e-07
125091.47991774249; -1.89817249766149e-07
125296.14300769038; -1.86669861050823e-07
125547.88327100071; -1.78449243218903e-07
125752.54636094860; -1.80380344490933e-07
126004.28662425894; -1.75345254842517e-07
126208.94971420683; -1.73742970961938e-07
126413.61280415472; -1.85115064755051e-07
126665.35306746507; -1.67353306315720e-07
126870.01615741296; -1.89861191787117e-07
127074.67924736085; -1.87520866941811e-07
127326.41951067117; -1.67486389684575e-07
127531.08260061906; -1.64595152985613e-07
127735.74569056697; -1.60879687648092e-07
127987.48595387730; -1.53905166868500e-07
128192.14904382519; -1.65007947103959e-07
128396.81213377308; -1.53733503589433e-07
128648.55239708342; -1.57051757218542e-07
128853.21548703132; -1.55157374051080e-07
129057.87857697922; -1.52174544392108e-07
129309.61884028954; -1.55734921623364e-07
129514.28193023743; -1.38822217997292e-07
129718.94502018532; -1.45502188156956e-07
129970.68528349567; -1.39228927386919e-07
130175.34837344356; -1.51449789337227e-07
130380.01146339145; -1.54462597964298e-07
130631.75172670178; -1.49557813950576e-07
130836.41481664967; -1.47473177173954e-07
131088.15507996001; -1.54577062311842e-07
131292.81816990790; -1.39097039837667e-07
131497.48125985579; -1.53202560719661e-07
131749.22152316614; -1.34998779389173e-07
131953.88461311403; -1.33236308373821e-07
132158.54770306192; -1.45494980129575e-07
132410.28796637227; -1.31684711619222e-07
132614.95105632016; -1.44946931154152e-07
132819.61414626805; -1.47258466666394e-07
133071.35440957837; -1.44241709772295e-07
133276.01749952626; -1.44212324819285e-07
133480.68058947416; -1.46360161988913e-07
133732.42085278447; -1.38188631852187e-07
133937.08394273237; -1.41144931968386e-07
134141.74703268029; -1.25365152040174e-07
134393.48729599064; -1.26191714391161e-07
134598.15038593850; -1.34888151806238e-07
134802.81347588639; -1.16690275297577e-07
135054.55373919674; -1.29192865120718e-07
135259.21682914463; -1.34241425557133e-07
135463.87991909252; -1.05151469557446e-07
135715.62018240284; -1.28614081043297e-07
135920.28327235073; -1.27869175738250e-07
136124.94636229865; -1.24522051707552e-07
136376.68662560900; -1.22382592726083e-07
136581.34971555689; -1.17861860278897e-07
136833.08997886721; -1.23756625878228e-07
137037.75306881510; -1.16324902670938e-07
137242.41615876299; -1.11293312388788e-07
137494.15642207331; -1.09572423313791e-07
137698.81951202120; -1.16326476911741e-07
137903.48260196910; -1.08750219643626e-07
138155.22286527944; -1.16024669889041e-07
138359.88595522736; -1.09990948498917e-07
138564.54904517526; -1.16122003957674e-07
138816.28930848558; -1.08378521451464e-07
139020.95239843347; -9.05472057389678e-08
139225.61548838136; -7.77394987768786e-08
139477.35575169168; -9.23051796454602e-08
139682.01884163957; -8.73376451809392e-08
139886.68193158746; -9.89978354856828e-08
140138.42219489781; -1.16874929458971e-07
140343.08528484570; -9.89489423166242e-08
140547.74837479362; -8.52855581025556e-08
140799.48863810394; -8.90190219428011e-08
141004.15172805183; -7.87678644813038e-08
141208.81481799972; -7.64673022811813e-08
141460.55508131004; -8.03537971519725e-08
141665.21817125793; -6.75319113464390e-08
141916.95843456828; -7.05434791861181e-08
142121.62152451617; -7.18757795855583e-08
142326.28461446406; -6.22729859579062e-08
142578.02487777441; -7.85518114522435e-08
142782.68796772230; -7.12101992083285e-08
142987.35105767020; -5.94819796585706e-08
143239.09132098051; -7.77577479760828e-08
143443.75441092841; -7.18084131636410e-08
143648.41750087630; -7.38691629493183e-08
143900.15776418665; -7.16140664594156e-08
144104.82085413454; -7.10785813629430e-08
144309.48394408243; -5.74677289235281e-08
144561.22420739278; -7.20530524386003e-08
144765.88729734067; -6.88621196993766e-08
144970.55038728856; -8.20452807994420e-08
145222.29065059888; -7.43006408019568e-08
145426.95374054677; -6.75630572639987e-08
145631.61683049466; -6.19592766521615e-08
145883.35709380498; -6.71922586116474e-08
146088.02018375290; -7.73252899230241e-08
146292.68327370079; -8.05991986434365e-08
146544.42353701114; -7.33403922347101e-08
146749.08662695903; -7.30522282134540e-08
147000.82689026935; -6.58727414451041e-08
147205.48998021724; -6.12055217494439e-08
147410.15307016514; -7.86004704924754e-08
147661.89333347545; -7.58537998772511e-08
147866.55642342335; -7.40268695677410e-08
148071.21951337124; -6.17636269549159e-08
148322.95977668162; -6.31950578850451e-08
148527.62286662951; -6.22392987903873e-08
148732.28595657740; -6.60689697565745e-08
148984.02621988772; -7.97692275777836e-08
149188.68930983561; -8.02687033697054e-08
149393.35239978350; -5.84472948321843e-08
149645.09266309385; -6.70703391174353e-08
149849.75575304171; -7.37144101779335e-08
150054.41884298960; -6.80855008057039e-08
150306.15910629995; -6.97580442397298e-08
150510.82219624787; -7.30694439565086e-08
150715.48528619576; -6.28535506826578e-08
150967.22554950608; -6.20181732404968e-08
151171.88863945397; -7.31907581490371e-08
151376.55172940186; -7.87251239897663e-08
151628.29199271221; -6.93927705876831e-08
151832.95508266010; -7.19953656809541e-08
152084.69534597042; -6.15415421898827e-08
152289.35843591832; -7.03282128565605e-08
152494.02152586624; -7.50605276985310e-08
152745.76178917655; -6.56919287314572e-08
152950.42487912445; -7.48975718538872e-08
153155.08796907234; -5.96831242098284e-08
153406.82823238266; -6.88712394837932e-08
153611.49132233058; -7.69907104492784e-08
153816.15441227847; -8.02748476869335e-08
154067.89467558882; -7.87600536144995e-08
154272.55776553668; -6.94564013798620e-08
154477.22085548457; -6.42498009892244e-08
154728.96111879492; -7.21796295939327e-08
154933.62420874281; -7.92619063761416e-08
155138.28729869070; -6.92521001515920e-08
155390.02756200102; -7.46673244675443e-08
155594.69065194891; -6.51769936228873e-08
155799.35374189683; -5.10108087464845e-08
156051.09400520718; -7.78099495722482e-08
