Time, s; Heat flow, Watt
5362.17330269516; 1.83968176199200e-07
5370.54095496237; 1.28463785316998e-07
5371.39984820783; 1.32933317137999e-07
5383.31886279583; 1.02761483099500e-07
5390.22086575628; 1.03712516619797e-07
5393.57148109376; 1.01854469248200e-07
5400.47393216193; 1.11149538630400e-07
5412.39294680953; 1.20164342133698e-07
5413.25184005499; 1.24302057452500e-07
5421.61904427409; 1.36385603146500e-07
5428.52148269117; 1.52202596812798e-07
5435.42348566652; 1.71546947409800e-07
5442.32592402398; 1.90880652198700e-07
5454.24495132267; 2.19521874815500e-07
5455.10384456814; 2.21827104373398e-07
5463.47103619576; 2.36552170436099e-07
5470.37348720432; 2.43956805115698e-07
5477.27547757327; 2.44763106326000e-07
5484.17792852223; 2.48023734331200e-07
5492.54512009025; 2.49398652952497e-07
5496.95583641529; 2.50430831271997e-07
5505.32304063439; 2.59095027876500e-07
5512.22547905147; 2.66970252613198e-07
5519.12748201191; 2.75102078731400e-07
5526.02992036938; 2.85642105574198e-07
5534.39712464809; 2.99943112122498e-07
5535.25601789355; 3.02711445821900e-07
5547.17503254115; 3.15315370621100e-07
5554.07748354971; 3.24316372537599e-07
5560.97947391867; 3.27235300711199e-07
5567.88192492723; 3.31538615126499e-07
5576.24911655485; 3.37027838993098e-07
5577.10800980031; 3.40110490009300e-07
5585.47566200793; 3.45029691589598e-07
5592.37765231728; 3.48735104301900e-07
5599.28010338545; 3.51814942663499e-07
5611.19911803305; 3.61430324312200e-07
5618.10112099349; 3.72477614935200e-07
5618.96001423895; 3.88356813492398e-07
5627.32765385509; 4.07808656276498e-07
5634.22965687513; 4.12862068249700e-07
5641.13209523261; 4.17793402048199e-07
5653.05112253129; 4.03057010870199e-07
5656.40173786878; 4.05573572554900e-07
5660.81200614571; 3.94554294446700e-07
5669.17965841293; 4.15588171999500e-07
5676.08164878189; 4.30519223758197e-07
5682.98409973084; 4.35372311311899e-07
5691.35129129886; 4.32390501905197e-07
5698.25374236702; 4.22242523260298e-07
5705.15573267639; 4.14646488465598e-07
5711.03165026009; 4.08563184409600e-07
5717.93365322053; 4.07419968080197e-07
5724.83609157800; 4.08315711412800e-07
5733.20329585671; 4.12331558920400e-07
5740.10573421418; 4.17966020868299e-07
5747.00773723423; 4.24522377304198e-07
5752.88365475833; 4.31019123423100e-07
5759.78564512729; 4.35019708724600e-07
5766.68809613585; 4.41164363528299e-07
5775.05528776347; 4.48350913761099e-07
5781.95773871243; 4.54806868315999e-07
5788.85972902178; 4.62352576340197e-07
5791.18382352591; 4.68895906655598e-07
5798.08627459406; 4.75836375645998e-07
5804.98826490343; 4.82015085297499e-07
5816.90729220212; 4.87565101041398e-07
5823.80973055958; 4.93218674923899e-07
5830.71173359453; 5.03493524224900e-07
5833.03582809865; 5.12468018725599e-07
5839.93826645613; 5.24103997779898e-07
5846.84026947618; 5.32065515815200e-07
5855.20790909231; 5.37780301027699e-07
5864.89565442502; 5.49338057274700e-07
5878.52486886830; 5.60211322605202e-07
5889.15656498819; 5.47311422667798e-07
5903.06945379823; 5.43436987372602e-07
5917.51355104893; 5.58994050631201e-07
5934.57839104534; 5.60676929538998e-07
5949.02241547406; 5.77990357058200e-07
5962.93537709862; 5.96077862113200e-07
5973.56707321107; 6.00828743384401e-07
5987.19621490687; 6.12218117239900e-07
6000.82499407977; 6.16829266434400e-07
6018.70515215397; 6.19177684743999e-07
6030.64718138427; 6.25783277153998e-07
6045.09158869832; 6.38513759592899e-07
6054.90801925212; 6.46581667716702e-07
6067.94844155759; 6.66950863317700e-07
6076.82135652751; 6.72499745076901e-07
6102.37113916874; 6.94096960971201e-07
6112.05887178332; 6.98094274899901e-07
6130.62152867764; 7.12511112133400e-07
6132.94562318176; 7.22607285267501e-07
6151.79161889106; 7.42199295634199e-07
6160.66455430537; 7.48020146855501e-07
6183.57525912672; 7.78935047691200e-07
6195.05174916238; 8.09177214112900e-07
6210.69602349401; 8.85146319699699e-07
6232.79148307442; 9.80577609675199e-07
6233.65037631989; 9.81351478131399e-07
6245.12722885609; 1.01816782354810e-06
6265.78816495836; 9.97298379678899e-07
6272.69060325623; 9.59577889426100e-07
6291.07093441486; 9.48365962750198e-07
6315.28368088603; 9.29423704345099e-07
