Time, s; Heat flow, Watt
1854.38699936867; -9.06702369790500e-07
1860.70487427711; -8.71237439280299e-07
1867.02420580387; -8.35502512653601e-07
1873.34208083153; -7.94280631176601e-07
1879.66068410874; -7.52704604753502e-07
1885.97855901718; -7.08736276987699e-07
1892.29716229439; -6.64610245088801e-07
1898.61503732204; -6.21773005708901e-07
1904.93364059925; -5.79012688666303e-07
1911.25151562691; -5.38338217744702e-07
1917.57011878490; -4.97791950716501e-07
1923.88799381256; -4.55313966527999e-07
1930.20659708977; -4.12707243214102e-07
1936.52447199821; -3.68956226582400e-07
1942.84307527542; -3.25126560622399e-07
1949.16095030308; -2.84717387373202e-07
1955.47955358029; -2.44522631210702e-07
1961.79742860794; -2.04615922097101e-07
1968.11603176594; -1.64722819187900e-07
1974.43390679359; -1.21455521589800e-07
1980.75251007080; -7.79658802955000e-08
1987.07038509846; -3.05561430885023e-08
1993.38898825645; 1.71119259330976e-08
1999.70686316490; 6.69510844264002e-08
2006.02546644211; 1.16936414868200e-07
2012.34334146976; 1.64131418643099e-07
2018.66194474697; 2.11151950662399e-07
2024.97981977463; 2.55051001363699e-07
2031.29842293262; 2.98753489795598e-07
2037.61629796028; 3.42826259096398e-07
2043.93490123749; 3.86928428227299e-07
2050.25277614594; 4.31236337839899e-07
2067.49937951565; 4.04114825681700e-07
2073.81725454330; 4.43343563562100e-07
2091.06385779381; 4.02637288078802e-07
2097.38173282146; 4.37975593141299e-07
2114.62833595276; 3.93317703222499e-07
2131.87421107292; 3.42558299243599e-07
2138.19281435012; 3.78811890985399e-07
2155.43868923188; 3.29236265473402e-07
2161.75729250908; 3.66826976759501e-07
2179.00316751003; 3.08188514694199e-07
2185.32177066803; 3.42160909979200e-07
2202.56764554977; 2.82202239833301e-07
2219.81424891949; 2.43554045791902e-07
2226.13212394714; 2.75093268416502e-07
2243.37872707844; 2.35398461771401e-07
2249.69660210610; 2.65888548268801e-07
2266.94320535660; 2.33136925672101e-07
2273.26108026505; 2.66246632871502e-07
2290.50768363476; 2.36512934201700e-07
2307.75355863571; 2.10466607825901e-07
2314.07216191291; 2.46528708822600e-07
2331.31803691387; 2.17682746232801e-07
2337.63664007187; 2.50554580713102e-07
2354.88251519203; 2.15642691634101e-07
2372.12911844254; 1.80478808315701e-07
2378.44699335098; 2.10508917882001e-07
2395.69359660149; 1.81731488780200e-07
2402.01147162915; 2.12151559997100e-07
2419.25807476044; 1.83886133302303e-07
2425.57594966888; 2.13140042398403e-07
2442.82255303860; 1.91268082451199e-07
2460.06842815876; 1.69185514647902e-07
2466.38703131675; 1.97977376760300e-07
2483.63290631771; 1.69572559497601e-07
2489.95150959492; 1.96346745862698e-07
2507.19738459587; 1.66221733024602e-07
2513.51598775387; 1.91390679447101e-07
2530.76186275482; 1.64366096675003e-07
2548.00846612454; 1.37230524237498e-07
2554.32634115219; 1.56420227552601e-07
2571.57294428348; 1.15613546311499e-07
2577.89081931114; 1.38016708597099e-07
2595.13742256165; 1.00531363239801e-07
2601.45529747010; 1.28489955273401e-07
2618.70190072059; 8.79762806990997e-08
2635.94777572155; 4.96882052591032e-08
2642.26637899876; 8.05769435185024e-08
2659.51225399971; 5.65554760597017e-08
2665.83085715771; 8.60198613490009e-08
2683.07673227787; 5.95960924211008e-08
2700.32333540917; 4.49589698056013e-08
2706.64121043683; 7.04187573978009e-08
2723.88781368732; 5.47561897466978e-08
2730.20568871498; 7.91857188360995e-08
2747.45229196549; 6.56127596309998e-08
2753.77016687393; 8.84823683477999e-08
2771.01677024364; 7.33769263449986e-08
2788.26264524460; 5.01071008466997e-08
2794.58124840259; 7.17419981669999e-08
2811.82712340354; 4.95205047359979e-08
2818.14572668075; 7.25099315545985e-08
2835.39160168171; 4.42305161290985e-08
2841.71020483971; 6.92612650879999e-08
2858.95607984066; 4.36881502262989e-08
2876.20268321037; 3.01528310632020e-08
2882.52055823803; 5.76192881709014e-08
2899.76716136933; 4.38063006330003e-08
2906.08503639698; 6.88072768740988e-08
2923.33163964748; 5.42013775554999e-08
2940.57751464844; 3.49003019096020e-08
2946.89611792564; 5.46850815801016e-08
2964.14199292659; 3.44907293660004e-08
2970.46059608459; 4.57894127613020e-08
2987.70647096634; 2.35272924669999e-08
2994.02507436275; 3.30289690931032e-08
3011.27094936371; 3.12574845328002e-08
3028.51755249500; 3.01927002059996e-08
3034.83542752265; 4.99146229812970e-08
3052.08203077317; 2.79657333027021e-08
3058.39990580082; 4.75977941891005e-08
3075.64650905132; 2.47044630944007e-08
3081.96438395977; 4.29482791506994e-08
3099.21098732948; 1.81529653263004e-08
3116.45686233043; -6.53749019730119e-09
3122.77546548843; 1.17393139756981e-08
3140.02134060859; -1.04203258069919e-09
3146.33994376659; 1.81896961205997e-08
3163.58581876755; 5.91540111899848e-09
3180.83242201805; -1.03262015050013e-08
3187.15029692650; 7.21679718369896e-09
3204.39690017701; -1.11525859465977e-08
3210.71477520466; 3.56141608610181e-09
3227.96137845516; -1.63361729256017e-08
3234.27925348282; -2.38757667470071e-09
3251.52585673332; -2.28747035087996e-08
3268.77173173427; -4.36753821969012e-08
3275.09033501148; -2.69564584675005e-08
3292.33621001244; -4.71024997831986e-08
3298.65481317043; -2.98099332128971e-08
3315.90068817138; -4.22305715248998e-08
3322.21929156780; -2.76874341020994e-08
3339.46516656876; -4.19910624420010e-08
3356.71176970005; -4.82804491174002e-08
3363.02964472771; -3.55038477649004e-08
3380.27624797821; -4.12962309507987e-08
3386.59412300587; -2.62614308931007e-08
3403.84072613716; -3.09367935906013e-08
