Time, s; Heat flow, Watt
1832.35277551412; 2.35409364723263e-05
1837.05477482081; 2.35138601171770e-05
1841.75619149208; 2.34903668672603e-05
1846.45819073916; 2.34669966848297e-05
1855.69935780763; 2.34327874281804e-05
1864.94110774994; 2.34000001140506e-05
1889.49744272232; 2.32980402998452e-05
1911.78396368027; 2.32393449380570e-05
1927.54725587368; 2.31917039551420e-05
1943.31165194511; 2.31448895393995e-05
1965.59759026766; 2.30591831585185e-05
1981.36146503686; 2.30064612683018e-05
2003.64740353823; 2.29302003099343e-05
2019.41179960966; 2.28845452118419e-05
2035.17509180307; 2.28425518841823e-05
2057.46161276102; 2.27727724374330e-05
2073.22542619706; 2.27341972663421e-05
2095.51194715500; 2.26745799108472e-05
2111.27523934842; 2.26398199429276e-05
2133.56176048518; 2.25796517592493e-05
2151.59544914961; 2.25310131466784e-05
2173.88197004795; 2.24553913057886e-05
2189.64526230097; 2.24054404550903e-05
2211.93178325891; 2.23142312258468e-05
2227.69559681416; 2.22689902718864e-05
2243.45947164298; 2.22490418406422e-05
2265.74540996552; 2.22338100311129e-05
2281.50980603694; 2.22370853175509e-05
2303.79574435950; 2.22261336855697e-05
2319.55961918831; 2.22000642283504e-05
2335.32343262434; 2.21755922235467e-05
2357.60995370150; 2.21319676747735e-05
2373.37324595452; 2.21157062779004e-05
2395.65976685285; 2.20848223570060e-05
2413.69345551729; 2.20724733156500e-05
2435.97997653484; 2.20425816490954e-05
2451.74326872825; 2.20290820380029e-05
2474.02978962659; 2.20021483114992e-05
2489.79360318184; 2.19881625953668e-05
2512.08012419939; 2.19595780377138e-05
2527.84341639280; 2.19392322782622e-05
2543.60781240464; 2.19191499199636e-05
2565.89375084639; 2.18902200748045e-05
2581.65762573481; 2.18766866574098e-05
2603.94356405735; 2.18511079341673e-05
2619.70796006918; 2.18406512120187e-05
2635.47125226259; 2.18213335517078e-05
2657.75777328015; 2.17766974008101e-05
2682.31358695030; 2.17569708425763e-05
2698.07798308134; 2.17616018539588e-05
2713.84127521515; 2.17748528522552e-05
2736.12779605389; 2.17911252081792e-05
2751.89160960913; 2.17933684500705e-05
2774.17813062668; 2.17746256776004e-05
2789.94142276048; 2.17590236381043e-05
2812.22794383764; 2.17339540376215e-05
2827.99175721407; 2.17211371349282e-05
2843.75563210249; 2.17131638258830e-05
2866.04157042503; 2.16994442446017e-05
2881.80596649647; 2.16930778092183e-05
2904.09190505742; 2.16769416929295e-05
2919.85577976704; 2.16715616137125e-05
2944.41159331798; 2.16602073879736e-05
2960.17598944903; 2.16524335265306e-05
2982.46192783117; 2.16376977053746e-05
2998.22580254079; 2.16264846643643e-05
3020.51174104214; 2.16091760143024e-05
3036.27613717317; 2.16004957606274e-05
3052.03942930698; 2.15932019852971e-05
3074.32595020533; 2.15805175354822e-05
3090.08976370096; 2.15734538447245e-05
3112.37628471851; 2.15553641520066e-05
3128.13957685232; 2.15297433576018e-05
3143.90397286415; 2.15015244758841e-05
3166.18991136551; 2.14758828584370e-05
3181.95378619432; 2.14796512368076e-05
3206.50959974527; 2.15054721713241e-05
3222.27399587631; 2.15203513483401e-05
3244.55993431807; 2.15301988475163e-05
3260.32380908728; 2.15283476787163e-05
3282.60974740982; 2.15159488723576e-05
3298.37414354085; 2.15097173892529e-05
3320.66008180380; 2.14976914212689e-05
3336.42395663262; 2.14979342447755e-05
3352.18777018785; 2.14957432045739e-05
3374.47429120541; 2.14951193437742e-05
3390.23758333922; 2.14908854011656e-05
3412.52410429717; 2.14833965130320e-05
3428.28791785240; 2.14819062188246e-05
3444.05179256201; 2.14799585877917e-05
3468.60760611296; 2.14618431889385e-05
3490.89412724971; 2.14261944731406e-05
3506.65794074536; 2.14021986948186e-05
3522.42181545497; 2.13864706883720e-05
3544.70775383710; 2.13743680274929e-05
3560.47214996815; 2.13777612401961e-05
3582.75808840990; 2.13939418538293e-05
3598.52196311951; 2.14056363112491e-05
3620.80790150165; 2.14215955397278e-05
3636.57229763270; 2.14283423238115e-05
3652.33558976650; 2.14267929871755e-05
3674.62211072445; 2.14196734321263e-05
3690.38592422009; 2.14102187328722e-05
3712.67244529724; 2.13830460441220e-05
3730.70561265946; 2.13741382797818e-05
3752.99213367700; 2.13687308610277e-05
3768.75594711303; 2.13777681199421e-05
3791.04246807098; 2.14085135023929e-05
3806.80576020479; 2.14165671217782e-05
3822.57015633584; 2.14233909927286e-05
3844.85609477758; 2.14231939247948e-05
3860.61996954679; 2.14126414834533e-05
3882.90590798855; 2.13790574518974e-05
3898.67030400037; 2.13565967497504e-05
3920.95624244213; 2.13189900609860e-05
3936.72011721134; 2.13025605995192e-05
3952.48393064738; 2.12971783211413e-05
3974.77045166493; 2.13017723932566e-05
3999.32626527547; 2.13073945924314e-05
4015.09014010429; 2.13019151038756e-05
4030.85395348073; 2.12941937227767e-05
4053.14047455787; 2.12717835599855e-05
4068.90376675129; 2.12542519344267e-05
4091.19028764963; 2.12236064815636e-05
4106.95410120487; 2.12073301931551e-05
4122.71797591448; 2.11973581504872e-05
4145.00391429663; 2.11900807289594e-05
4160.76831042766; 2.11956673241838e-05
4183.05424886942; 2.12216810831674e-05
4198.81812363863; 2.12447670642137e-05
4221.10406202078; 2.12806514376193e-05
4236.86845809221; 2.13022862303418e-05
4252.63175022602; 2.13104168462970e-05
4277.18814659119; 2.13035009245974e-05
4299.47408491373; 2.12841618255654e-05
4315.23848098516; 2.12722732019185e-05
4331.00177323819; 2.12610188289173e-05
4353.28829413652; 2.12393522945815e-05
4369.05210757255; 2.12267470235811e-05
4391.33862864972; 2.12136702730502e-05
4407.10192090273; 2.12177161623495e-05
4429.38844180107; 2.12197917830046e-05
4445.15225523711; 2.12151184454471e-05
4460.91613000631; 2.12104725930478e-05
4483.20206844806; 2.12184194334049e-05
4498.96646445990; 2.12274111543346e-05
4521.25240284204; 2.12563619759219e-05
4539.28615301847; 2.12536092325195e-05
4561.57209134102; 2.12582110753768e-05
4577.33648735284; 2.12562796339127e-05
4599.62242573500; 2.12539599408464e-05
4615.38630056381; 2.12534562593381e-05
4631.15011399984; 2.12546169262349e-05
4653.43663507700; 2.12498283828674e-05
4669.19992727041; 2.12476707264277e-05
4691.48644822836; 2.12429894033337e-05
4707.25026166439; 2.12414471735602e-05
4729.53678274154; 2.12454611722751e-05
4745.30007493496; 2.12446189082411e-05
4761.06447088718; 2.12417006612526e-05
4783.35040932894; 2.12346527376568e-05
4807.90680557490; 2.12202831083168e-05
4823.67009770870; 2.12117747401799e-05
4839.43449378013; 2.12022332144187e-05
4861.72043234110; 2.11892236176515e-05
4877.48430705070; 2.11798656495223e-05
4899.77024537325; 2.11605011113480e-05
4915.53464144468; 2.11449506587906e-05
4931.29793357849; 2.11317882694155e-05
4953.58445459604; 2.11191394540508e-05
4969.34826803207; 2.11164746303546e-05
4991.63478922844; 2.11117197411103e-05
5007.39808136225; 2.11077525669503e-05
5029.68460226059; 2.10994083824710e-05
5045.44841569662; 2.10953297112631e-05
5070.00481212139; 2.10899812520403e-05
5085.76810425520; 2.10845967549204e-05
5108.05462515355; 2.10778917699850e-05
5123.81843864918; 2.10707262902564e-05
5139.58231347799; 2.10599712358293e-05
5161.86825180054; 2.10427547699188e-05
5177.63264787197; 2.10311654819789e-05
5199.91858637333; 2.10021298665913e-05
5215.68246114254; 2.09785098999084e-05
5231.44627439975; 2.09577021234448e-05
5253.73279553652; 2.09626421012660e-05
5269.49608772993; 2.09845708001317e-05
5291.78260868788; 2.10288353896321e-05
5307.54642218352; 2.10467787026892e-05
5332.10281848907; 2.10639212860466e-05
5347.86611062288; 2.10596003139511e-05
5370.15263158083; 2.10493045812375e-05
5385.91644513606; 2.10358024989817e-05
5408.20296615362; 2.10135907848059e-05
5423.96625828743; 2.10162510576076e-05
5439.73065423965; 2.10212453264539e-05
5462.01659280062; 2.10242218718947e-05
5477.78046751023; 2.10295720477051e-05
5500.06640583277; 2.10206679781211e-05
5515.83080202341; 2.10078216483355e-05
5538.11674046516; 2.09786298741495e-05
5553.88061517477; 2.09577405915609e-05
5569.64442849159; 2.09396515852781e-05
5594.20082491636; 2.09263304647916e-05
5616.48676323891; 2.09299825936819e-05
5632.25063800812; 2.09233393885968e-05
5648.01445150376; 2.09148518533933e-05
5670.30097258091; 2.09014558040620e-05
5686.06426471471; 2.08897406588361e-05
5708.35078567266; 2.08774476249911e-05
5724.11459910870; 2.08753349407618e-05
