2105.14591097832, 3.19288551403837e-05
2131.79332756996, 3.21048896224424e-05
2158.44074416161, 3.22791977630676e-05
2185.08816075325, 3.24472230973722e-05
2211.73557734489, 3.26152535981270e-05
2238.38299393654, 3.27833029105842e-05
2265.03041052818, 3.29469046770681e-05
2291.67782711983, 3.30943045693135e-05
2318.32524371147, 3.32407358829076e-05
2344.97266030312, 3.33836370827984e-05
2371.62007689476, 3.35260914830057e-05
2398.26749348640, 3.36669166783170e-05
2424.91491007805, 3.38039974056705e-05
2451.56232666969, 3.39274177745369e-05
2478.20974326134, 3.40547006845927e-05
2504.85715985298, 3.41960814894158e-05
2531.50457644463, 3.43338553530556e-05
2558.15199303627, 3.44584578930448e-05
2584.79940962791, 3.45806286048988e-05
2611.44682621956, 3.46939148264556e-05
2638.09424281120, 3.48047186534516e-05
2664.74165940285, 3.49064488767297e-05
2691.38907599449, 3.50075719037670e-05
2718.03649258614, 3.51064744477466e-05
2744.68390917778, 3.52052240430515e-05
2771.33132576942, 3.53034140437005e-05
2797.97874236107, 3.54016835188603e-05
2824.62615895271, 3.55002439084305e-05
2851.27357554436, 3.55973195708355e-05
2877.92099213600, 3.56889578043365e-05
2904.56840872765, 3.57800727543225e-05
2931.21582531929, 3.58692703886736e-05
2957.86324191093, 3.59583432098317e-05
2984.51065850258, 3.60469584934475e-05
3011.15807509422, 3.61343447550862e-05
3037.80549168587, 3.62172235175820e-05
3064.45290827751, 3.62996708329139e-05
3091.10032486916, 3.63805350297620e-05
3117.74774146080, 3.64595130652482e-05
3144.39515805244, 3.65315668226660e-05
3171.04257464409, 3.66036211573704e-05
3197.68999123573, 3.66756776123740e-05
3224.33740782738, 3.67483071790800e-05
3250.98482441902, 3.68230427286824e-05
3277.63224101067, 3.68970771910930e-05
3304.27965760231, 3.69685341597254e-05
3330.92707419395, 3.70394027959312e-05
3357.57449078560, 3.71081074259972e-05
3384.22190737724, 3.71770573853779e-05
3410.86932396889, 3.72469101525409e-05
3437.51674056053, 3.73153916683141e-05
3464.16415715218, 3.73788245588595e-05
3490.81157374382, 3.74419288845305e-05
3517.45899033546, 3.75038229257687e-05
