1812.38241171837, 2.60682639680972e-05
1846.42437672615, 2.61671843942519e-05
1880.46634173393, 2.62696602255204e-05
1914.50830674171, 2.63722139764803e-05
1948.55027174950, 2.64624375512898e-05
1982.59223675728, 2.65523903690854e-05
2016.63420176506, 2.66615264572507e-05
2050.67616677284, 2.67710846147394e-05
2084.71813178062, 2.68733684067745e-05
2118.76009678841, 2.69754918353674e-05
2152.80206179619, 2.70670866287634e-05
2186.84402680397, 2.71584488649212e-05
2220.88599181175, 2.72489284847557e-05
2254.92795681953, 2.73393885712936e-05
2288.96992182732, 2.74236289981163e-05
2323.01188683510, 2.75077315089592e-05
2357.05385184288, 2.75934429255524e-05
2391.09581685066, 2.76791900876455e-05
2425.13778185844, 2.77626305788695e-05
2459.17974686623, 2.78460197227890e-05
2493.22171187401, 2.79221102594576e-05
2527.26367688179, 2.79980380121307e-05
2561.30564188957, 2.80670957679819e-05
2595.34760689735, 2.81360000033293e-05
2629.38957190514, 2.81917242724023e-05
2663.43153691292, 2.82471534472256e-05
2697.47350192070, 2.83162883250131e-05
2731.51546692848, 2.83857306586940e-05
2765.55743193626, 2.84510439833898e-05
2799.59939694405, 2.85162645053322e-05
2833.64136195183, 2.85708324280998e-05
2867.68332695961, 2.86251604661286e-05
2901.72529196739, 2.86683247127872e-05
2935.76725697517, 2.87112370820328e-05
2969.80922198296, 2.87594960268199e-05
3003.85118699074, 2.88078758314941e-05
3037.89315199852, 2.88595362365965e-05
3071.93511700630, 2.89112709414345e-05
3105.97708201408, 2.89681038761508e-05
3140.01904702187, 2.90250524964647e-05
3174.06101202965, 2.90779990013535e-05
3208.10297703743, 2.91308545203743e-05
3242.14494204521, 2.91764138642790e-05
3276.18690705299, 2.92218070190818e-05
3310.22887206078, 2.92593632353041e-05
3344.27083706856, 2.92967406071837e-05
3378.31280207634, 2.93478549902922e-05
3412.35476708412, 2.93992834538241e-05
3446.39673209190, 2.94390520852447e-05
3480.43869709969, 2.94785536255599e-05
3514.48066210747, 2.95260797333171e-05
3548.52262711525, 2.95737900055253e-05
3582.56459212303, 2.96118325949309e-05
3616.60655713081, 2.96496528932025e-05
3650.64852213860, 2.96769318809193e-05
3684.69048714638, 2.97039680352061e-05
3718.73245215416, 2.97505713438101e-05
3752.77441716194, 2.97976262526902e-05
3786.81638216972, 2.98215515265196e-05
3820.85834717751, 2.98449419817253e-05
3854.90031218529, 2.98856416147300e-05
3888.94227719307, 2.99267422288778e-05
3922.98424220085, 2.99499124996732e-05
3957.02620720863, 2.99726666256933e-05
3991.06817221642, 2.99996260412283e-05
4025.11013722420, 3.00266832387006e-05
4059.15210223198, 3.00610282062630e-05
4093.19406723976, 3.00955429445755e-05
4127.23603224754, 3.01131824788216e-05
4161.27799725533, 3.01304281717442e-05
4195.31996226311, 3.01702341214154e-05
4229.36192727089, 3.02105675667734e-05
4263.40389227867, 3.02209578039673e-05
4297.44585728645, 3.02306466271811e-05
4331.48782229424, 3.02727719676462e-05
4365.52978730202, 3.03156585279717e-05
4399.57175230980, 3.03176930470668e-05
4433.61371731758, 3.03187670867566e-05
4467.65568232536, 3.03530526763332e-05
4501.69764733315, 3.03881205426967e-05
4535.73961234093, 3.03927098480060e-05
4569.78157734871, 3.03965799341764e-05
4603.82354235649, 3.04286680215310e-05
4637.86550736427, 3.04614232032127e-05
4671.90747237206, 3.04689690299669e-05
4705.94943737984, 3.04759178000245e-05
4739.99140238762, 3.04956925638413e-05
4774.03336739540, 3.05157716517452e-05
4808.07533240318, 3.05200806748955e-05
4842.11729741097, 3.05240148382451e-05
4876.15926241875, 3.05457133732122e-05
4910.20122742653, 3.05678349409042e-05
4944.24319243431, 3.05879047271978e-05
4978.28515744209, 3.06079255646338e-05
5012.32712244987, 3.06255766085497e-05
5046.36908745766, 3.06431710144563e-05
5080.41105246544, 3.06494614566367e-05
5114.45301747322, 3.06554812457997e-05
5148.49498248100, 3.06704140784886e-05
5182.53694748878, 3.06855607031736e-05
5216.57891249657, 3.06798367746630e-05
5250.62087750435, 3.06736113341539e-05
5284.66284251213, 3.07000733702261e-05
5318.70480751991, 3.07273222878710e-05
5352.74677252769, 3.07301972488989e-05
5386.78873753548, 3.07324844049052e-05
5420.83070254326, 3.07515226018147e-05
5454.87266755104, 3.07709654929473e-05
5488.91463255882, 3.07580642442955e-05
5522.95659756660, 3.07443801837177e-05
5556.99856257439, 3.07561045927409e-05
5591.04052758217, 3.07684450513033e-05
5625.08249258995, 3.07718700925363e-05
5659.12445759773, 3.07750785864599e-05
5693.16642260551, 3.07715576825351e-05
5727.20838761330, 3.07678730366965e-05
5761.25035262108, 3.07789368632481e-05
5795.29231762886, 3.07903601924223e-05
5829.33428263664, 3.07843951459686e-05
5863.37624764442, 3.07780054954960e-05
5897.41821265221, 3.07942185959130e-05
5931.46017765999, 3.08109846072298e-05
5965.50214266777, 3.08038788441305e-05
5999.54410767555, 3.07961880942847e-05
6033.58607268333, 3.08005003765166e-05
6067.62803769112, 3.08051073169097e-05
6101.67000269890, 3.08023731647796e-05
6135.71196770668, 3.07994584811027e-05
6169.75393271446, 3.07822661502020e-05
6203.79589772224, 3.07647220866624e-05
6237.83786273003, 3.07687949105089e-05
6271.87982773781, 3.07734012062268e-05
