Summary
Name,"DCM-T15-10-5-20.rslt"
Start time,2020 окт 05 - 12:24
End time,2020 окт 05 - 16:53
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\DCM-T15-10-5-20.rslt"
General Experiment Info
Bath temperature,15°C
,Sample - Ch 1,Sample - Ch 1,Sample - Ch 1
Total mass,800mg,800mg,800mg
Name,"DCM-T15","DCM-T15","DCM-T15"
,Component - DCM,Component - DCM,Component - DCM
Mass,800mg,800mg,800mg
Name,"DCM","DCM","DCM"
Physical shape,"Liquid","Liquid","Liquid"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers","Comments"
41.7435519695282,15.0000009164458,-2.55777262455621E-09,NaN,-3.19721578069526E-09,NaN,26.6425284419142,15.0000129692017,15.0000641653507,"",""
43.0901181697845,14.9999999556234,-2.51661287926029E-09,NaN,-3.14576609907537E-09,NaN,26.6736719134194,15.000012833243,15.000064029482,"",""
44.4366843700409,14.9999989567984,-2.46237015615932E-09,NaN,-3.07796269519915E-09,NaN,26.7043773419113,15.0000126972845,15.0000638936134,"",""
45.7832505702972,14.9999999877927,-2.03306090834747E-09,NaN,-2.54132613543434E-09,NaN,26.7328464502546,15.0000126686774,15.000063850388,"",""
47.1298167705536,15.0000010745487,-1.47644755201361E-09,NaN,-1.84555944001702E-09,NaN,26.7459614681703,15.0000126400702,15.0000638071625,"",""
48.4763829708099,15.0000005330556,-8.63625562883243E-10,NaN,-1.07953195360405E-09,NaN,26.7570867300946,15.0000125988616,15.0000637784503,"",""
49.8229491710663,14.9999999440423,-2.31474409990881E-10,NaN,-2.89343012488601E-10,NaN,26.7544556277632,15.000012557653,15.0000637497381,"",""
51.1695153713226,14.9999993910706,2.00774893661296E-11,NaN,2.5096861707662E-11,NaN,26.7518099974056,15.0000126078727,15.0000638037555,"",""
52.516081571579,14.9999988392127,1.39037329587638E-10,NaN,1.73796661984547E-10,NaN,26.7490632231009,15.0000126580924,15.000063857773,"",""
53.8626477718353,14.9999987350719,2.75959388466606E-10,NaN,3.44949235583258E-10,NaN,26.7463174153735,15.0000127951841,15.0000639854049,"",""
55.2092139720917,14.9999986455397,4.19220347785473E-10,NaN,5.24025434731842E-10,NaN,26.74357838431,15.0000129322758,15.0000641130369,"",""
56.555780172348,14.9999989229757,6.39647088764689E-10,NaN,7.99558860955862E-10,NaN,26.7412862121516,15.0000130921277,15.0000642785036,"",""
57.9023463726044,14.9999992130207,8.87657287101022E-10,NaN,1.10957160887628E-09,NaN,26.7421491260298,15.0000132519797,15.0000644439704,"",""
59.2489125728607,14.9999991506516,1.02683717949786E-09,NaN,1.28354647437233E-09,NaN,26.7440108794396,15.0000134492178,15.0000646399106,"",""
60.5954787731171,14.9999990755616,1.12661577083111E-09,NaN,1.40826971353889E-09,NaN,26.7529751825472,15.0000136464559,15.0000648358507,"",""
61.9420449733734,14.9999989920331,9.99017877334468E-10,NaN,1.24877234666809E-09,NaN,26.7620138178485,15.0000138665051,15.0000650627924,"",""
63.2886111736298,14.9999989081852,7.88049988896551E-10,NaN,9.85062486120689E-10,NaN,26.7715847940075,15.0000140865544,15.000065289734,"",""
64.6351773738861,14.9999990140139,3.77974736904624E-10,NaN,4.7246842113078E-10,NaN,26.7811557701666,15.0000143100626,15.0000655150221,"",""
65.9817435741425,14.9999991273514,-1.06030893856422E-10,NaN,-1.32538617320528E-10,NaN,26.7907267463256,15.0000145335708,15.0000657403101,"",""
67.3283097743988,14.9999997210093,-4.4193962311162E-10,NaN,-5.52424528889524E-10,NaN,26.7998297298357,15.0000147124417,15.0000659084976,"",""
68.6748759746552,15.0000003345242,-7.22165491090935E-10,NaN,-9.02706863863668E-10,NaN,26.8055326196737,15.0000148913125,15.000066076685,"",""
70.0214421749115,15.0000002104365,-7.47111266782764E-10,NaN,-9.33889083478455E-10,NaN,26.8087395417366,15.0000149988863,15.0000661872584,"",""
71.3680083751678,15.000000054557,-6.74871479794191E-10,NaN,-8.43589349742739E-10,NaN,26.7936807784706,15.00001510646,15.0000662978318,"",""
72.7145745754242,15.000000691409,-7.73606559179516E-10,NaN,-9.67008198974395E-10,NaN,26.7780966121314,15.0000151140134,15.0000663142314,"",""
