Summary
Name,"SuFEx-R1-BSF-NO2-T15-1-2-21.rslt"
Start time,2021 янв 02 - 14:02
End time,2021 янв 04 - 13:03
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\SuFEx-R1-BSF-NO2-T15-1-2-21.rslt"
General Experiment Info
Bath temperature,15°C
,Sample - Ch 1,Sample - Ch 1,Sample - Ch 1
Total mass,800mg,800mg,800mg
Name,"SuFEx-R1-BSF-NO2-T15","SuFEx-R1-BSF-NO2-T15","SuFEx-R1-BSF-NO2-T15"
,Component - PhOH,Component - PhOH,Component - PhOH
Mass,1.51mg,1.51mg,1.51mg
Name,"PhOH","PhOH","PhOH"
Physical shape,"Liquid","Liquid","Liquid"
Preparation,"solve","solve","solve"
,Component - DCM + BSF-NO2 + DBU,Component - DCM + BSF-NO2 + DBU,Component - DCM + BSF-NO2 + DBU
Name,"DCM + BSF-NO2 + DBU","DCM + BSF-NO2 + DBU","DCM + BSF-NO2 + DBU"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
-2080.3650188446,NaN,NaN,NaN,NaN,NaN,NaN,15.0001114674075,15.0000590306209,""
-2080.36468982697,15.0000003480544,NaN,NaN,NaN,NaN,NaN,15.0001114673058,15.0000590305193,""
-2080.06657481194,15.0000003441503,2.00583705502059E-08,NaN,1.32836891060966E-05,NaN,NaN,15.0001113752216,15.0000589383875,""
-2078.44686126709,15.0000003229385,2.01811567014303E-08,NaN,1.33650044380333E-05,NaN,24.8587085497311,15.0001108749113,15.0000584378185,""
-2052.1594350338,14.9999999786785,2.21739361673138E-08,NaN,1.46847259386184E-05,NaN,24.8503518744531,15.0001027550372,15.0000503137461,""
-2038.0573515892,14.9999999616715,2.10276060055445E-08,NaN,1.39255668910891E-05,NaN,24.8687031041112,15.0000994222861,15.0000469836048,""
-2023.95385098457,14.9999999446745,1.98331897398105E-08,NaN,1.31345627415964E-05,NaN,24.8906483369049,15.0000960892,15.0000436531288,""
-2009.85176753998,14.9999999950859,2.03411589042728E-08,NaN,1.34709661617701E-05,NaN,24.8706368722418,15.0000935709968,15.0000411337433,""
-1995.74826717377,15.0000000455101,2.08860918141636E-08,NaN,1.38318488835521E-05,NaN,24.8440289882186,15.0000910525405,15.0000386141045,""
-1981.64618396759,14.9999997764785,2.13124292927782E-08,NaN,1.41141915846214E-05,NaN,24.8703224702254,15.0000947045543,15.0000422665574,""
-1967.54268312454,14.9999995073677,2.17362354880243E-08,NaN,1.4394857939089E-05,NaN,24.9049260963858,15.0000983569351,15.0000459193775,""
-1953.44059991837,14.9999997929095,1.99416530309175E-08,NaN,1.3206392735707E-05,NaN,24.911988327933,15.0001046755123,15.0000522420633,""
-1939.33709931374,15.0000000785964,1.80986499101773E-08,NaN,1.19858608676671E-05,NaN,24.9147302691531,15.0001109947245,15.0000585653846,""
-1925.23501586914,15.0000000819128,1.96599273458534E-08,NaN,1.301981943434E-05,NaN,24.93619676487,15.000114681397,15.0000622499177,""
-1911.13151526451,15.0000000851571,2.129549220101E-08,NaN,1.41029749675563E-05,NaN,24.9606010298016,15.00011836844,15.0000659348211,""
-1897.02943181992,15.0000005285152,2.15162185484977E-08,NaN,1.4249151356621E-05,NaN,24.9633339047965,15.0001189236436,15.0000664865285,""
-1882.9259314537,15.0000009720515,2.17061163284496E-08,NaN,1.43749114757944E-05,NaN,24.9626727900085,15.000119478903,15.0000670382913,""
-1868.82384824753,15.0000001226962,2.31114267759494E-08,NaN,1.53055806463241E-05,NaN,24.9709390327486,15.0001219913896,15.0000695516111,""
-1854.72034740448,14.9999992728029,2.45434216942464E-08,NaN,1.62539216518188E-05,NaN,24.9806032945853,15.0001245041287,15.0000720651834,""
-1840.6182641983,14.9999994556843,2.35237009978241E-08,NaN,1.55786099323338E-05,NaN,24.9977074171717,15.0001306779503,15.000078237545,""
-1826.51476359367,14.999999638994,2.24502636897977E-08,NaN,1.48677242978793E-05,NaN,25.015976804751,15.0001368523925,15.000084410527,""
-1812.41268014908,15.0000000792415,2.05287489803209E-08,NaN,1.35951980002125E-05,NaN,25.0195207395498,15.0001415759487,15.0000891359391,""
-1798.30917954445,15.0000005196472,1.85884658196127E-08,NaN,1.23102422646442E-05,NaN,25.0207646316601,15.0001462999797,15.0000938618261,""
-1784.20709609985,15.000000153783,2.15852259026473E-08,NaN,1.42948515911572E-05,NaN,25.0005305019974,15.0001495206236,15.0000970803823,""
-1770.10359573364,14.9999997874868,2.46905567338898E-08,NaN,1.63513620754237E-05,NaN,24.9769415464764,15.000152741591,15.000100299262,""
-1756.00151252747,15.0000001941784,2.17884235624445E-08,NaN,1.44294195777778E-05,NaN,24.9732723613039,15.0001569871721,15.0001045488587,""
-1741.89801168442,15.0000006013259,1.87540711399017E-08,NaN,1.24199146621865E-05,NaN,24.9727093248843,15.0001612331799,15.0001087988826,""
-1727.79592847824,15.0000003410118,2.19110355741116E-08,NaN,1.45106195855044E-05,NaN,24.963308324306,15.0001636191733,15.0001111800671,""
-1713.69242787361,15.000000080282,2.52044734863276E-08,NaN,1.66917042955812E-05,NaN,24.9525290994088,15.0001660054066,15.000113561491,""
-1699.59034442902,15.0000000595062,2.38093103383662E-08,NaN,1.5767755190971E-05,NaN,24.9041908044543,15.0001646391025,15.0001121966164,""
-1685.48684382439,15.0000000388795,2.23107554663202E-08,NaN,1.47753347459074E-05,NaN,24.8499994805158,15.000163272661,15.0001108316047,""
-1671.38476037979,15.000000064028,2.23166725340377E-08,NaN,1.47792533337998E-05,NaN,24.8203293590862,15.0001623037303,15.0001098626308,""
-1657.28126001358,15.00000008921,2.23557667883828E-08,NaN,1.48051435684655E-05,NaN,24.7944701050706,15.0001613347022,15.0001088935595,""
-1643.17917656898,15.0000000131775,2.15892782815205E-08,NaN,1.42975352857752E-05,NaN,24.8169546131935,15.0001606335548,15.0001081917543,""
-1629.07567596436,14.999999937064,2.08049215139596E-08,NaN,1.3778093717854E-05,NaN,24.8469551965784,15.0001599323369,15.0001074898786,""
-1614.97359275818,14.9999997997377,1.93781586273241E-08,NaN,1.28332176339895E-05,NaN,24.8372035066027,15.0001564682474,15.0001040294594,""
-1600.87009215355,14.9999996623504,1.79370432438533E-08,NaN,1.18788365853333E-05,NaN,24.8212778203255,15.0001530038097,15.0001005686924,""
-1586.76800870895,15.0000001073742,1.7775712971774E-08,NaN,1.17719953455457E-05,NaN,24.8113977317843,15.0001453137681,15.0000928814125,""
-1572.66450810432,15.0000005529187,1.76427062719223E-08,NaN,1.16839114383591E-05,NaN,24.8024544658562,15.0001376229536,15.0000851933601,""
-1558.56242465973,15.0000001614344,1.53577791889028E-08,NaN,1.01707146946376E-05,NaN,24.7964188340573,15.0001317939526,15.0000793964693,""
-1544.45892429352,14.9999997691875,1.30248979993714E-08,NaN,8.6257602644844E-06,NaN,24.7908332289265,15.0001259643659,15.0000735989961,""
-1530.35684108734,14.999999857114,-6.28075988659843E-08,NaN,-4.1594436335089E-05,NaN,24.8047511802428,15.0001226794042,15.0000704271222,""
-1516.25334024429,14.9999999454866,-1.40280028417025E-07,NaN,-9.29006810708773E-05,NaN,24.8216914784048,15.0001193941123,15.0000672549295,""
-1502.15125703812,14.9999998434965,-1.36544084118966E-07,NaN,-9.04265457741499E-05,NaN,24.8237308885301,15.0001176698295,15.0000655935719,""
-1488.04775643349,14.9999997413139,-1.31001930820486E-07,NaN,-8.67562455764809E-05,NaN,24.8234646677596,15.0001159453734,15.0000639320473,""
