1783.25058913231, 2.97806896888706e-05
1795.87450575829, 2.97821983399316e-05
1808.49888205528, 2.97843480859265e-05
1821.12279868126, 2.98126950462883e-05
1833.74694514275, 2.98416764155228e-05
1846.37086176872, 2.98826956288286e-05
1858.99500823021, 2.99240066503237e-05
1871.61892485619, 2.99484545164257e-05
1884.24307131767, 2.99724954537977e-05
1896.86698794365, 2.99916921235515e-05
1909.49113440514, 3.00107722146464e-05
1922.11505103111, 3.00326145353910e-05
1934.73919749260, 3.00545238886345e-05
1947.36311411858, 3.00731060974211e-05
1959.98726058006, 3.00916084651712e-05
1972.61117720604, 3.01038800817210e-05
1985.23532366753, 3.01160018787163e-05
1997.85924029350, 3.01274111584869e-05
2010.48338675499, 3.01388035057957e-05
2023.10730338097, 3.01392642979871e-05
2035.73144984245, 3.01394622633191e-05
2048.35536646843, 3.01407610428046e-05
2060.97951292992, 3.01420862931748e-05
2073.60342955589, 3.02177559154029e-05
2086.22757601738, 3.02952116277478e-05
2098.85149264336, 3.03196252420383e-05
2111.47563910484, 3.03427670180280e-05
2124.09955573082, 3.02553604468390e-05
2136.72370219231, 3.01653026903304e-05
2149.34761881828, 3.00793460258854e-05
2161.97176527977, 2.99934859732900e-05
2174.59568190575, 2.99636239983884e-05
2187.21982836723, 2.99351014580406e-05
2199.84374499321, 2.99437260952352e-05
2212.46789145470, 2.99532390877457e-05
2225.09180808067, 2.99795548993456e-05
2237.71595454216, 3.00062726390265e-05
2250.33987116814, 3.00400082557347e-05
2262.96401762962, 3.00739120320339e-05
2275.58793425560, 3.01085478724522e-05
2288.21208071709, 3.01432018203635e-05
2300.83599734306, 3.01759414714574e-05
2313.46014380455, 3.02086361077751e-05
2326.08406043053, 3.02329002602426e-05
2338.70820689201, 3.02569640950411e-05
2351.33212351799, 3.02569402140609e-05
2363.95626997948, 3.02563431491383e-05
2376.58018660545, 3.02737939744863e-05
2389.20433306694, 3.02916742428200e-05
2401.82824969292, 3.03308529251058e-05
2414.45239615440, 3.03705383353826e-05
2427.07631278038, 3.04045899188811e-05
2439.70045924187, 3.04385083987346e-05
2452.32437586784, 3.04574853610436e-05
2464.94852232933, 3.04761082733751e-05
