Summary
Name,"SuFEx-R1-BSF-CH3-T30-6-1-20.rslt"
Start time,2020 июн 01 - 15:15
End time,2020 июн 03 - 12:00
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\SuFEx-R1-BSF-CH3-T30-6-1-20.rslt"
General Experiment Info
Bath temperature,30°C
,Sample - Ch 1,Sample - Ch 1,Sample - Ch 1
Total mass,800mg,800mg,800mg
Name,"SuFEx-R1-BSF-CH3-T30","SuFEx-R1-BSF-CH3-T30","SuFEx-R1-BSF-CH3-T30"
,Component - PhOH,Component - PhOH,Component - PhOH
Mass,1.88mg,1.88mg,1.88mg
Name,"PhOH","PhOH","PhOH"
Physical shape,"Liquid","Liquid","Liquid"
,Component - DCM + BSF-CH3 + DBU,Component - DCM + BSF-CH3 + DBU,Component - DCM + BSF-CH3 + DBU
Name,"DCM + BSF-CH3 + DBU","DCM + BSF-CH3 + DBU","DCM + BSF-CH3 + DBU"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
-1541.44619679451,29.999999937193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,""
-1540.77190518379,29.9999999384669,-8.10709961138423E-08,NaN,-4.31228702733204E-05,NaN,NaN,NaN,NaN,""
-1540.27306199074,29.9999999394093,-8.09002650361469E-08,NaN,-4.30320558702909E-05,NaN,NaN,29.9996162418895,29.9997277549764,""
-1533.91083836555,29.9999999514287,-7.87227685579132E-08,NaN,-4.18738130627198E-05,NaN,26.9478628546135,29.9996138958571,29.9997254053856,""
-1514.59472441673,29.9999999879205,-7.21117513138421E-08,NaN,-3.83573145286394E-05,NaN,27.0337069471046,29.9996067731543,29.999718271879,""
-1501.17014098167,29.9999999452592,-7.03325685178201E-08,NaN,-3.74109407009681E-05,NaN,27.0741787111586,29.9996024766904,29.9997139757938,""
-1487.74325203896,29.9999999025905,-6.87019660035765E-08,NaN,-3.65435989380726E-05,NaN,27.0901172281491,29.9995982420152,29.9997097422516,""
-1474.3186686039,29.9999998979394,-6.85790548372406E-08,NaN,-3.64782206581067E-05,NaN,27.123685567817,29.9995979687238,29.9997094682277,""
-1460.89177966118,29.9999998932875,-6.85358201980608E-08,NaN,-3.64552235096068E-05,NaN,27.1797932373812,29.9995980736594,29.9997095722523,""
-1447.46719622612,30.000000066443,-6.95745236171829E-08,NaN,-3.70077253282888E-05,NaN,27.2108849720309,29.9996002600945,29.9997117583044,""
-1434.0403072834,30.0000002396283,-7.06705952456613E-08,NaN,-3.75907421519475E-05,NaN,27.2100474714622,29.9996026454324,29.9997141433096,""
-1420.61572384834,30.0000001977748,-7.33685029157402E-08,NaN,-3.90257994232661E-05,NaN,27.2214039790652,29.9996025711464,29.9997140858166,""
-1407.18883490562,30.0000001559141,-7.615153700712E-08,NaN,-4.05061367059149E-05,NaN,27.2483238924622,29.9996022626206,29.9997137957178,""
-1393.76425147057,30.0000002599281,-8.08958989249335E-08,NaN,-4.30297334707093E-05,NaN,27.2452316783843,29.9996005366959,29.9997120698552,""
-1380.33736252785,30.00000036396,-8.57447297348645E-08,NaN,-4.56088987951407E-05,NaN,27.2038709184189,29.9995986756567,29.9997102071315,""
-1366.91277909279,30.0000002007736,-8.42019275141015E-08,NaN,-4.47882593160114E-05,NaN,27.1619035286055,29.9995971819553,29.9997087098596,""
-1353.48589015007,30.0000000375592,-8.23212689043292E-08,NaN,-4.37879089916645E-05,NaN,27.1191467960651,29.9995957228573,29.9997072470114,""
-1340.06130671501,30.0000001516162,-7.76665558084107E-08,NaN,-4.13119977704312E-05,NaN,27.097268963716,29.9995942076301,29.9997057216285,""
-1326.63441777229,30.0000002656929,-7.28645198108833E-08,NaN,-3.87577233036613E-05,NaN,27.1019674009412,29.999592686795,29.9997041900284,""
-1313.20983433723,30.0000001816877,-6.88468190721994E-08,NaN,-3.66206484426593E-05,NaN,27.085536694359,29.999593480627,29.9997049755763,""
-1299.78294539452,30.0000000976682,-6.48697989901579E-08,NaN,-3.45052122288074E-05,NaN,27.0422148799934,29.9995944938125,29.9997059807111,""
-1286.35836195946,29.9999998230656,-6.33010688445399E-08,NaN,-3.36707813002872E-05,NaN,27.0101602009386,29.9995989515743,29.999710434836,""
-1272.93147301674,29.9999995484159,-6.18591672461024E-08,NaN,-3.29038123649481E-05,NaN,26.9924193167504,29.9996037359307,29.9997152159723,""
-1259.50688958168,29.9999998001912,-6.22573935895432E-08,NaN,-3.31156348880549E-05,NaN,26.9874108702062,29.9996098667244,29.9997213421189,""
-1246.08000063896,30.0000000520098,-6.27527947450069E-08,NaN,-3.33791461409611E-05,NaN,26.9985786405557,29.9996161258273,29.999727596439,""
-1232.6554172039,29.9999999961278,-6.61485000671972E-08,NaN,-3.51853723761688E-05,NaN,27.0013445273824,29.9996200039848,29.9997314938073,""
-1219.22852826118,29.9999999402361,-6.96978339311147E-08,NaN,-3.70733159208057E-05,NaN,26.9934432754981,29.9996236583286,29.9997351696283,""
-1205.80394482613,29.9999998081895,-7.53385369325237E-08,NaN,-4.00736898577254E-05,NaN,26.9919953143231,29.9996249270314,29.9997364425514,""
-1192.37705588341,29.9999996761201,-8.10905724636643E-08,NaN,-4.31332832253534E-05,NaN,26.9987350895321,29.9996259713005,29.9997374894164,""
-1178.95247244835,29.9999997900938,-8.13028023586524E-08,NaN,-4.32461714673683E-05,NaN,26.9921441304136,29.9996262789964,29.9997377898529,""
-1165.52558350563,29.9999999040872,-8.12229280158437E-08,NaN,-4.32036851148105E-05,NaN,26.9686475955028,29.9996265174786,29.9997380201475,""
-1152.10100007057,29.9999999008924,-7.61897867098979E-08,NaN,-4.05264822924989E-05,NaN,26.9442765912425,29.9996242009345,29.9997356913278,""
-1138.67411112785,29.9999998976972,-7.089458089809E-08,NaN,-3.77098834564309E-05,NaN,26.918788067077,29.9996216440019,29.9997331217333,""
-1125.24952769279,30.0000001310541,-6.75158174726848E-08,NaN,-3.59126688684494E-05,NaN,26.9086633808405,29.9996172595887,29.9997287349401,""
-1111.82263875008,30.000000364451,-6.4237463101283E-08,NaN,-3.41688633517463E-05,NaN,26.9179885587582,29.9996127029653,29.9997241769004,""
-1098.39805531502,30.0000001953033,-6.33594107722062E-08,NaN,-3.37018142405352E-05,NaN,26.9235482291349,29.999609264599,29.9997207329901,""
-1084.9711663723,30.0000000261266,-6.26076973708194E-08,NaN,-3.33019666866061E-05,NaN,26.9243454693072,29.9996059303138,29.9997173927732,""
-1071.54658293724,30.0000001388721,-6.23067766337363E-08,NaN,-3.31419024647534E-05,NaN,26.926432951407,29.9996041955171,29.9997156533661,""
-1058.11969399452,30.0000002516369,-6.20295534242851E-08,NaN,-3.29944433107899E-05,NaN,26.9301526846966,29.9996026099799,29.999714063341,""
-1044.69511055946,30.0000000810164,-6.42842187828822E-08,NaN,-3.41937333951501E-05,NaN,26.9338432951764,29.9996012811238,29.999712754771,""
-1031.26822161675,29.9999999103667,-6.66726660244984E-08,NaN,-3.54641840555843E-05,NaN,26.9374985418024,29.9995999759895,29.9997114722401,""
-1017.84363818169,29.999999964877,-7.34270881171402E-08,NaN,-3.90569617644363E-05,NaN,26.9537722421203,29.999600752662,29.9997122561036,""
-1004.41674923897,30.0000000193967,-8.04126710706875E-08,NaN,-4.27726973780253E-05,NaN,26.98598539217,29.9996017236263,29.999713232823,""
-990.992165803909,30.0000001217373,-8.11169169479293E-08,NaN,-4.31472962488986E-05,NaN,27.0035663862517,29.9995999827445,29.9997114817975,""
-977.565276861191,30.0000002240955,-8.14905473685625E-08,NaN,-4.33460358343418E-05,NaN,27.0026912731913,29.9995979889889,29.9997094764157,""
-964.140693426132,30.0000000496889,-7.62887091511111E-08,NaN,-4.05791006122931E-05,NaN,26.9918634335857,29.9995932238381,29.9997047057614,""
-950.713804483414,29.9999998752525,-7.07924192453944E-08,NaN,-3.76555421518055E-05,NaN,26.9684817253159,29.9995882000633,29.9996996770515,""
-937.289221048355,30.0000002333997,-6.88600123244815E-08,NaN,-3.66276661300434E-05,NaN,26.9542439862546,29.9995825039893,29.9996939812605,""
-923.862332105637,30.0000005916084,-6.71148298962E-08,NaN,-3.56993776043617E-05,NaN,26.951522576101,29.9995767444128,29.9996882224518,""
-910.437748670578,30.0000003413132,-6.78559829018124E-08,NaN,-3.6093607926496E-05,NaN,26.9459391609689,29.9995731342507,29.9996846135774,""
-897.01085972786,30.000000090975,-6.87281018485488E-08,NaN,-3.65575009832706E-05,NaN,26.9367498210734,29.9995697227356,29.9996812033983,""
