Summary
Name,"SuFEx-R1-BSF-2xPhOH-2-27-20.rslt"
Start time,2020 фев 27 - 14:02
End time,2020 фев 29 - 16:33
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\SuFEx-R1-BSF-2xPhOH-2-27-20.rslt"
General Experiment Info
Bath temperature,25°C
,Sample - Ch 1
Total mass,800mg
Name,"SuFEx-R1-BSF-2xPhOH"
,Component - PhOH
Mass,3.76mg
Name,"PhOH"
,Component - DCM  + BSF + DBU
Name,"DCM  + BSF + DBU"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
-2180.23703289032,24.9999997748308,NaN,NaN,NaN,NaN,""
-2180.03201270103,24.9999997762355,-8.04411167465094E-09,NaN,-2.1393914028327E-06,NaN,""
-2149.9235458374,24.9999999825287,-1.25192942329321E-08,NaN,-3.32959953003514E-06,NaN,""
-2134.76687932014,25.0000000035313,-6.57125530677043E-09,NaN,-1.74767428371554E-06,NaN,""
-2119.61005878448,25.0000000245341,-5.10788406669379E-10,NaN,-1.35847980497175E-07,NaN,""
-2104.45339226723,25.0000000599829,4.00313404425003E-09,NaN,1.06466330964096E-06,NaN,""
-2089.29657173157,25.000000095432,8.49592869101795E-09,NaN,2.25955550293031E-06,NaN,""
-2074.13990521431,25.000000019664,8.0981324283794E-09,NaN,2.15375862456899E-06,NaN,""
-2058.98308491707,24.9999999438952,7.63342420724903E-09,NaN,2.03016601256623E-06,NaN,""
-2043.82641816139,24.9999999241112,3.96432946720373E-10,NaN,1.05434294340525E-07,NaN,""
-2028.66959786415,24.9999999043269,-6.93321342283587E-09,NaN,-1.84393974011592E-06,NaN,""
-2013.51293110847,24.9999999096902,-9.93050448425177E-09,NaN,-2.64109161815207E-06,NaN,""
-1998.35611081123,24.9999999150536,-1.28686458353783E-08,NaN,-3.42251219026018E-06,NaN,""
-1983.19944405556,24.999999971144,-6.93324983305002E-09,NaN,-1.84394942368352E-06,NaN,""
-1968.04262375832,25.0000000272351,-8.76671814278431E-10,NaN,-2.33157397414476E-07,NaN,""
-1952.88595700264,25.0000000337913,2.59920383130299E-09,NaN,6.91277614708243E-07,NaN,""
-1937.7291367054,25.0000000403476,6.03991627473768E-09,NaN,1.6063607113664E-06,NaN,""
-1922.57246994972,24.9999997973502,6.24699003025656E-09,NaN,1.66143351868525E-06,NaN,""
-1907.41564965248,24.9999995543504,6.40999510098976E-09,NaN,1.7047859311143E-06,NaN,""
-1892.2589828968,24.9999995272173,5.84989045298409E-10,NaN,1.55582192898513E-07,NaN,""
-1877.10216259956,24.9999995000839,-5.32162417110513E-09,NaN,-1.41532557742158E-06,NaN,""
-1861.94549584389,24.9999997197535,-1.06152123285901E-08,NaN,-2.82319476824204E-06,NaN,""
-1846.78867578506,24.9999999394253,-1.59005127058593E-08,NaN,-4.22885976219662E-06,NaN,""
-1831.63200926781,24.9999997763104,-9.72266634537904E-09,NaN,-2.58581551738804E-06,NaN,""
-1816.47518873215,24.9999996131937,-3.38888501457111E-09,NaN,-9.01299206002954E-07,NaN,""
-1801.31852197647,24.9999997322917,2.16799900077411E-09,NaN,5.76595478929286E-07,NaN,""
-1786.16170167923,24.9999998513908,7.71438421850681E-09,NaN,2.05169793045394E-06,NaN,""
-1771.00503516197,24.9999999112149,8.49865304633141E-09,NaN,2.26028006551367E-06,NaN,""
-1755.84821462631,24.9999999710396,9.21827577503373E-09,NaN,2.45166908910472E-06,NaN,""
-1740.69154810905,25.000000113634,3.52013943876601E-09,NaN,9.36207297544152E-07,NaN,""
-1725.53472757339,25.0000002562299,-2.26512115325881E-09,NaN,-6.02425838632661E-07,NaN,""
-1710.37806105614,25.0000001181711,-7.70153889141987E-09,NaN,-2.04828162005848E-06,NaN,""
-1695.22124052048,24.9999999801108,-1.31332837337168E-08,NaN,-3.49289461003107E-06,NaN,""
-1680.0645737648,25.0000001105492,-8.3154074980746E-09,NaN,-2.21154454736027E-06,NaN,""
-1664.90775346756,25.000000240989,-3.35864534634553E-09,NaN,-8.93256741049344E-07,NaN,""
-1649.7510869503,25.0000002397341,1.76968848815485E-09,NaN,4.70661831956078E-07,NaN,""
-1634.59426665306,25.0000002384793,6.90039729864656E-09,NaN,1.83521204751238E-06,NaN,""
-1619.43759989738,25.0000001583614,7.7823670706487E-09,NaN,2.06977847623636E-06,NaN,""
-1604.28077960014,25.0000000782427,8.60688301420661E-09,NaN,2.28906463143793E-06,NaN,""
-1589.12411284447,25.0000000448414,3.37312735967944E-09,NaN,8.97108340340276E-07,NaN,""
-1573.96729254723,25.0000000114398,-1.94255514338808E-09,NaN,-5.16637006220235E-07,NaN,""
-1558.81062579155,25.0000000805923,-8.55045231977642E-09,NaN,-2.27405646802564E-06,NaN,""
-1543.65380549431,25.0000001497454,-1.51758672302944E-08,NaN,-4.03613490167404E-06,NaN,""
-1528.49713873863,24.9999999912457,-1.03673018032942E-08,NaN,-2.7572611178974E-06,NaN,""
-1513.34031844139,24.9999998327445,-5.40440326276249E-09,NaN,-1.4373412932879E-06,NaN,""
-1498.18365168571,24.9999998773123,7.5222569532412E-10,NaN,2.0006002535216E-07,NaN,""
-1483.02683138847,24.9999999218805,6.92501295373828E-09,NaN,1.8417587642921E-06,NaN,""
-1467.8701646328,25.0000000800321,7.13419302617611E-09,NaN,1.89739176228088E-06,NaN,""
-1452.71334433556,25.0000002381854,7.26302996105541E-09,NaN,1.93165690453601E-06,NaN,""
-1437.55667757988,25.0000000712855,3.20410619157164E-09,NaN,8.52155902013735E-07,NaN,""
