Time, s; Heat flow, Watt
2912.68246650696; 7.63399901660304e-05
2943.79228782654; 7.61165045352842e-05
2974.90210914612; 7.59958544240155e-05
3006.01193046570; 7.58771373376060e-05
3037.12175178528; 7.58167220671468e-05
3068.23157310486; 7.57574066476177e-05
3099.34139442444; 7.55862863219584e-05
3130.45121574402; 7.54130492700425e-05
3161.56103706360; 7.52883966057048e-05
3192.67085838318; 7.51646670387489e-05
3223.78067970276; 7.51201972594783e-05
3254.89050102234; 7.50772387610395e-05
3286.00032234192; 7.50571376425749e-05
3317.11014366150; 7.50374739002956e-05
3348.21996498108; 7.49546988014947e-05
3379.32978630066; 7.48707118014793e-05
3410.43960762024; 7.46069064458123e-05
3441.54942893982; 7.43396359598257e-05
3472.65925025940; 7.42812614554344e-05
3503.76907157898; 7.42269265338901e-05
3534.87889289856; 7.43076411124619e-05
3565.98871421814; 7.43909763771778e-05
3597.09853553772; 7.42623635568206e-05
3628.20835685730; 7.41296234743023e-05
3659.31817817688; 7.40636215050171e-05
3690.42799949646; 7.39989236395044e-05
3721.53782081604; 7.39661164771732e-05
3752.64764213562; 7.39339346355493e-05
3783.75746345520; 7.37555845677251e-05
3814.86728477478; 7.35743585097953e-05
3845.97710609436; 7.34837704434517e-05
3877.08692741394; 7.33949718918033e-05
3908.19674873352; 7.32985308638332e-05
3939.30657005310; 7.32019384292726e-05
3970.41639137268; 7.30492324545758e-05
4001.52621269226; 7.28954110061793e-05
4032.63603401184; 7.28591489535634e-05
4063.74585533142; 7.28252318045216e-05
4094.85567665100; 7.28074911914508e-05
4125.96549797058; 7.27900743393681e-05
4157.07531929016; 7.26073452228479e-05
4188.18514060974; 7.24212963174671e-05
4219.29496192932; 7.22226869181944e-05
4250.40478324890; 7.20238244296338e-05
4281.51460456848; 7.19741861599489e-05
4312.62442588806; 7.19275648080913e-05
4343.73424720764; 7.13477987974258e-05
4374.84406852722; 7.07572179118865e-05
4405.95388984680; 7.02409647973141e-05
4437.06371116638; 6.97262244612170e-05
4468.17353248596; 6.93725004171050e-05
4499.28335380554; 6.90220644126819e-05
4530.39317512512; 6.86825651441517e-05
4561.50299644470; 6.83432899506028e-05
4592.61281776428; 6.82879635733862e-05
4623.72263908386; 6.82384740622839e-05
4654.83246040344; 6.81983346955996e-05
4685.94228172302; 6.81583881645601e-05
4717.05210304260; 6.79497419106042e-05
4748.16192436218; 6.77376049914872e-05
4779.27174568176; 6.76276020388225e-05
4810.38156700134; 6.75197193238140e-05
4841.49138832092; 6.74040668621806e-05
4872.60120964050; 6.72882525787148e-05
4903.71103096008; 6.70264616911284e-05
4934.82085227966; 6.67616206255787e-05
4965.93067359924; 6.65438913572226e-05
4997.04049491882; 6.63271496834668e-05
5028.15031623840; 6.60335065118206e-05
5059.26013755798; 6.57382460550650e-05
5090.36995887756; 6.55901120462382e-05
5121.47978019714; 6.54450821761700e-05
5152.58960151672; 6.53915924479062e-05
5183.69942283630; 6.53400402837309e-05
5214.80924415588; 6.51426400418795e-05
5245.91906547546; 6.49421428427739e-05
5277.02888679504; 6.50500773496402e-05
5308.13870811462; 6.51645820643735e-05
5339.24852943420; 6.49786547648225e-05
5370.35835075378; 6.47863072783533e-05
5401.46817207336; 6.46700508347281e-05
5432.57799339294; 6.45554256103337e-05
5463.68781471252; 6.44972233667973e-05
5494.79763603210; 6.44402345339691e-05
5525.90745735168; 6.43467200195330e-05
5557.01727867126; 6.42524175182275e-05
5588.12709999084; 6.41743900215970e-05
5619.23692131042; 6.40967147390108e-05
5650.34674263000; 6.39760688260149e-05
5681.45656394959; 6.38544900499241e-05
5712.56638526917; 6.38285364251012e-05
5743.67620658875; 6.38046652525296e-05
5774.78602790833; 6.37643582259154e-05
5805.89584922791; 6.37236921552642e-05
5837.00567054749; 6.36767030216910e-05
5868.11549186707; 6.36295753301672e-05
5899.22531318665; 6.36875296224549e-05
5930.33513450623; 6.37477937280456e-05
5961.44495582581; 6.37932262492535e-05
5992.55477714539; 6.38383317486652e-05
6023.66459846497; 6.37532390676335e-05
6054.77441978455; 6.36652667955561e-05
6085.88424110413; 6.37424754862165e-05
6116.99406242371; 6.38233487092100e-05
6148.10388374329; 6.37783568092799e-05
6179.21370506287; 6.37305640407542e-05
6210.32352638245; 6.35421791015258e-05
6241.43334770203; 6.33506560136609e-05
6272.54316902161; 6.33458763601270e-05
6303.65299034119; 6.33452776929296e-05
6334.76281166077; 6.31250132088964e-05
6365.87263298035; 6.28998157024512e-05
6396.98245429993; 6.28190612587238e-05
6428.09227561951; 6.27415603901693e-05
6459.20209693909; 6.25871018636396e-05
6490.31191825867; 6.24309046332966e-05
6521.42173957825; 6.21967547199843e-05
6552.53156089783; 6.19608383181155e-05
6583.64138221741; 6.17050937411643e-05
6614.75120353699; 6.14488984880301e-05
6645.86102485657; 6.11259801555438e-05
6676.97084617615; 6.08015407281052e-05
6708.08066749573; 6.04872824699175e-05
6739.19048881531; 6.01732570062412e-05
6770.30031013489; 5.98334690834984e-05
6801.41013145447; 5.94930903431875e-05
6832.51995277405; 5.92180683696799e-05
6863.62977409363; 5.89445496909474e-05
6894.73959541321; 5.85556928553778e-05
6925.84941673279; 5.81641752315710e-05
6956.95923805237; 5.77886674412634e-05
6988.06905937195; 5.74135300793115e-05
7019.17888069153; 5.69044781947805e-05
7050.28870201111; 5.63923187343334e-05
7081.39852333069; 5.59649950395420e-05
7112.50834465027; 5.55396457940770e-05
7143.61816596985; 5.50733015722627e-05
7174.72798728943; 5.46060004490587e-05
7205.83780860901; 5.39488441419031e-05
7236.94762992859; 5.32872433147880e-05
7268.05745124817; 5.25294471531970e-05
7299.16727256775; 5.17693924985756e-05
7330.27709388733; 5.11067912100649e-05
7361.38691520691; 5.04464845934248e-05
7392.49673652649; 4.98423728819299e-05
7423.60655784607; 4.92395881861667e-05
7454.71637916565; 4.84379813940816e-05
7485.82620048523; 4.76316659596144e-05
7516.93602180481; 4.69751652234715e-05
7548.04584312439; 4.63222227182308e-05
7579.15566444397; 4.58782863536627e-05
7610.26548576355; 4.54393283208280e-05
7641.37530708313; 4.48835792107791e-05
7672.48512840271; 4.43250402800689e-05
7703.59494972229; 4.35809814608481e-05
7734.70477104187; 4.28324784230480e-05
7765.81459236145; 4.21282109247869e-05
7796.92441368103; 4.14250061278507e-05
7828.03423500061; 4.08142601841501e-05
7859.14405632019; 4.02057417530027e-05
7890.25387763977; 3.96025350613374e-05
7921.36369895935; 3.89994567021925e-05
7952.47352027893; 3.83975293532520e-05
7983.58334159851; 3.77956298914705e-05
8014.69316291809; 3.73080033272876e-05
8045.80298423767; 3.68231532143687e-05
8076.91280555725; 3.63197580839787e-05
8108.02262687683; 3.58159111054356e-05
8139.13244819641; 3.53010675113668e-05
8170.24226951599; 3.47859552346303e-05
8201.35209083557; 3.41678408205020e-05
8232.46191215515; 3.35472027000250e-05
8263.57173347473; 3.28693834883718e-05
8294.68155479431; 3.21901593496402e-05
8325.79137611389; 3.16475814671275e-05
8356.90119743347; 3.11083702874944e-05
8388.01101875305; 3.07340499856098e-05
8419.12084007263; 3.03638035434579e-05
8450.23066139221; 2.98608769384048e-05
8481.34048271179; 2.93546632190353e-05
8512.45030403137; 2.88130604230187e-05
8543.56012535095; 2.82705784544342e-05
8574.66994667053; 2.76233340550206e-05
8605.77976799011; 2.69734798784630e-05
8636.88958930969; 2.64075392757483e-05
8667.99941062927; 2.58436948119641e-05
8699.10923194885; 2.53846539315135e-05
8730.21905326843; 2.49282381805743e-05
8761.32887458801; 2.44587527953383e-05
8792.43869590759; 2.39889391471602e-05
8823.54851722717; 2.34581489300520e-05
8854.65833854675; 2.29258230283596e-05
8885.76815986633; 2.24779306644154e-05
8916.87798118591; 2.20321705184607e-05
8947.98780250549; 2.17035448478212e-05
8979.09762382507; 2.13778852105942e-05
9010.20744514465; 2.09406981921031e-05
9041.31726646423; 2.05006794925082e-05
9072.42708778381; 1.99718924890539e-05
9103.53690910339; 1.94408455844849e-05
9134.64673042297; 1.89169047602640e-05
9165.75655174255; 1.83931453318263e-05
9196.86637306213; 1.79118598514715e-05
9227.97619438171; 1.74316615031650e-05
9259.08601570129; 1.70666153601134e-05
9290.19583702087; 1.67045244499215e-05
9321.30565834045; 1.63821371608221e-05
9352.41547966003; 1.60607715314520e-05
9383.52530097961; 1.57364917808063e-05
9414.63512229919; 1.54121368440584e-05
9445.74494361877; 1.49442646107406e-05
9476.85476493835; 1.44726797171040e-05
9507.96458625793; 1.40155002231741e-05
9539.07440757751; 1.35586943700350e-05
9570.18422889709; 1.31879149068541e-05
9601.29405021667; 1.28193726494229e-05
9632.40387153625; 1.24718852311009e-05
9663.51369285584; 1.21249468078183e-05
9694.62351417542; 1.18018666887669e-05
9725.73333549500; 1.14794102980672e-05
9756.84315681458; 1.11403601399500e-05
9787.95297813416; 1.08008750335348e-05
9819.06279945374; 1.04302446011300e-05
9850.17262077332; 1.00587956675785e-05
9881.28244209290; 9.75005809097753e-06
9912.39226341248; 9.44297287073290e-06
9943.50208473206; 9.15848937564277e-06
9974.61190605164; 8.87460295335956e-06
10005.72172737120; 8.56680189111662e-06
10036.83154869080; 8.25836743339070e-06
10067.94137001040; 7.98522936042767e-06
10099.05119133000; 7.71302855618917e-06
10130.16101264950; 7.51057448503705e-06
10161.27083396910; 7.30997726754657e-06
10192.38065528870; 7.09643536043510e-06
10223.49047660830; 6.88254794172880e-06
10254.60029792790; 6.65294448172820e-06
10285.71011924740; 6.42292046098060e-06
10316.81994056700; 6.21608518708450e-06
10347.92976188660; 6.00987203382500e-06
10379.03958320620; 5.77081845013040e-06
10410.14940452580; 5.53088155192940e-06
10441.25922584530; 5.24886822440580e-06
10472.36904716490; 4.96572027335320e-06
10503.47886848450; 4.72438950514840e-06
10534.58868980410; 4.48418923911520e-06
10565.69851112370; 4.32461087480450e-06
10596.80833244320; 4.16721760823150e-06
10627.91815376280; 3.98205147272130e-06
10659.02797508240; 3.79613070210270e-06
10690.13779640200; 3.62599818695050e-06
10721.24761772160; 3.45629574892230e-06
10752.35743904110; 3.33655188232360e-06
10783.46726036070; 3.21817233308130e-06
10814.57708168030; 3.07409768184060e-06
10845.68690299990; 2.92931955937980e-06
10876.79672431950; 2.78907821147990e-06
10907.90654563900; 2.64896138134730e-06
10939.01636695860; 2.50500695761920e-06
10970.12618827820; 2.36094694249270e-06
11001.23600959780; 2.21546699573750e-06
11032.34583091740; 2.06994788202210e-06
11063.45565223690; 1.98055675181530e-06
11094.56547355650; 1.89271769525700e-06
11125.67529487610; 1.80876985035520e-06
11156.78511619570; 1.72492987417390e-06
11187.89493751530; 1.64836037938240e-06
11219.00475883480; 1.57199293011270e-06
11250.11458015440; 1.46320563362220e-06
11281.22440147400; 1.35351516656460e-06
11312.33422279360; 1.23901320076050e-06
11343.44404411320; 1.12437686275280e-06
11374.55386543270; 1.04236482542010e-06
11405.66368675230; 9.61266140037000e-07
11436.77350807190; 9.07486429548002e-07
11467.88332939150; 8.54473421123602e-07
11498.99315071110; 8.17082198246601e-07
11530.10297203060; 7.80130472304299e-07
11561.21279335020; 7.24018201807200e-07
11592.32261466980; 6.67365558618301e-07
11623.43243598940; 6.26562087919700e-07
11654.54225730900; 5.86206691549900e-07
11685.65207862850; 5.02528199824400e-07
11716.76189994810; 4.17621933711101e-07
11747.87172126770; 3.38237912844701e-07
11778.98154258730; 2.59010772078500e-07
11810.09136390690; 2.24176792425802e-07
11841.20118522640; 1.90607022224200e-07
11872.31100654600; 1.57821181075500e-07
11903.42082786560; 1.25057718273401e-07
11934.53064918520; 9.32993823828988e-08
11965.64047050480; 6.15698084225002e-08
11996.75029182430; 6.41525607984988e-08
12027.86011314390; 6.77195303260998e-08
12058.96993446350; 4.26199331640995e-08
12090.07975578310; 1.66960885724007e-08
12121.18957710270; 8.09835958389925e-09
12152.29939842220; 0.00000000000000e+00
12183.40921974180; 7.90839831720170e-09
12214.51904106140; 1.62792422687001e-08
12245.62886238100; 4.81219936322000e-08
12276.73868370060; 8.06444802952004e-08
12307.84850502010; 8.05149583747017e-08
12338.95832633970; 7.94376002821997e-08
12370.06814765930; 1.01923551947901e-07
12401.17796897890; 1.25095132608300e-07
12432.28779029850; 1.76992728550802e-07
12463.39761161800; 2.29728153667500e-07
12494.50743293760; 2.28887831799000e-07
12525.61725425720; 2.26481215623001e-07
12556.72707557680; 2.40462588307599e-07
12587.83689689640; 2.54924195584701e-07
12618.94671821590; 2.90667947310600e-07
12650.05653953550; 3.27036819428900e-07
12681.16636085510; 3.24845861189901e-07
12712.27618217470; 3.21519626790099e-07
12743.38600349430; 3.23554720743200e-07
12774.49582481380; 3.25748032258502e-07
