Summary
Name,"SuFEx-R1-BSF-CH3-1-15-21.rslt"
Start time,2021 янв 15 - 7:55
End time,2021 янв 18 - 11:36
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\SuFEx-R1-BSF-CH3-1-15-21.rslt"
General Experiment Info
Bath temperature,15°C
,Sample - Ch 1,Sample - Ch 1,Sample - Ch 1
Total mass,800mg,800mg,800mg
Name,"SuFEx-R1-BSF-CH3","SuFEx-R1-BSF-CH3","SuFEx-R1-BSF-CH3"
,Component - PhOH,Component - PhOH,Component - PhOH
Mass,1.51mg,1.51mg,1.51mg
Name,"PhOH","PhOH","PhOH"
Physical shape,"Liquid","Liquid","Liquid"
Preparation,"solve","solve","solve"
,Component - DCM + BSF-CH3 + DBU,Component - DCM + BSF-CH3 + DBU,Component - DCM + BSF-CH3 + DBU
Name,"DCM + BSF-CH3 + DBU","DCM + BSF-CH3 + DBU","DCM + BSF-CH3 + DBU"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
201150.48671484,14.9999998804947,-1.71659366279152E-06,0.452685406958541,-0.00113681699522617,299.791660237444,26.7963183290702,14.9999781503596,14.9999947094388,""
201173.191352367,15.0000002164035,-1.7162542357226E-06,0.452646434545257,-0.00113659220908781,299.765850692223,26.8165496571567,14.9999832732196,14.9999998306998,""
201195.895990133,15.0000002646736,-1.71648422915793E-06,0.452607460168459,-0.00113674452262114,299.740039846661,26.8011691426925,14.9999813386722,14.9999978970253,""
201218.600627899,15.0000001895251,-1.71694518543106E-06,0.452568484995405,-0.0011370497916762,299.714228473778,26.7777355123378,14.9999794041248,14.9999959633509,""
201241.305265665,15.000000199068,-1.71826316268414E-06,0.452529475472699,-0.00113792262429413,299.688394352781,26.7941391030894,14.9999718459619,14.999988409508,""
201264.009903431,15.0000002449615,-1.71992886025514E-06,0.452490452013261,-0.00113902573526831,299.662551002159,26.8195514716371,14.999964287799,14.9999808556651,""
201286.714541197,15.0000001480676,-1.71996863779291E-06,0.452451411666913,-0.00113905207800855,299.636696468155,26.8150056142549,14.9999643887389,14.9999809574035,""
201309.419178963,14.9999999898683,-1.7193485316781E-06,0.452412364466973,-0.00113864141170735,299.610837395346,26.8036848972936,14.9999644896789,14.999981059142,""
201332.12381649,14.9999999825234,-1.7200554027672E-06,0.452373307166404,-0.00113910953825642,299.58497163338,26.78043949053,14.9999765417269,14.9999931153458,""
201354.828454256,15.0000000399683,-1.72130099155466E-06,0.452334245764671,-0.00113993443149315,299.559103155411,26.7544973461828,14.9999885937751,15.0000051715497,""
201377.533092022,14.9999999627741,-1.72169063073051E-06,0.452295163570528,-0.00114019247068246,299.533220907634,26.7513464565818,14.999995484482,15.0000120673975,""
201400.237729788,14.9999998277361,-1.72173267328169E-06,0.452256072932696,-0.00114022031343158,299.50733306801,26.7533498367602,15.0000023751888,15.0000189632452,""
201422.942367554,14.9999999031322,-1.72201021312088E-06,0.452216975590147,-0.00114040411464959,299.481440788177,26.7790895086948,15.0000024489357,15.0000190394287,""
201445.64700532,15.0000000689642,-1.72238341569831E-06,0.452177875524036,-0.00114065126867438,299.455546704659,26.8101972627309,15.0000025226826,15.0000191156122,""
201468.351643085,14.9999999693451,-1.71827216736076E-06,0.452138865228155,-0.00113792858765614,299.429712071626,26.812597713265,14.9999992546215,15.0000158405591,""
201491.056280613,14.9999997556101,-1.7123387205112E-06,0.452099891409654,-0.00113399915265642,299.403901595798,26.8085057526819,14.9999959865605,15.0000125655061,""
201513.760918379,14.999999783492,-1.71503414576909E-06,0.452060913243997,-0.00113578420249609,299.378088241058,26.8147563087691,14.999994946989,15.0000115304957,""
201536.465556145,14.9999999152767,-1.72123684747564E-06,0.452021933311568,-0.00113989195197062,299.35227371627,26.8233459565328,14.9999939074174,15.0000104954852,""
201559.170193911,15.0000000052374,-1.72275859728789E-06,0.451982859410801,-0.00114089973330324,299.326396960795,26.7870478173413,14.9999938484404,15.0000104381112,""
201581.874831676,15.0000000772068,-1.72237716818843E-06,0.451943747304438,-0.00114064713125061,299.300494903601,26.7405975628082,14.9999937894634,15.0000103807372,""
201604.579469442,15.0000000492123,-1.72219450119837E-06,0.451904642998288,-0.00114052615973402,299.274598012111,26.7156046102096,14.9999955457154,15.0000121391381,""
201627.284107208,14.9999999782028,-1.72209267089738E-06,0.45186554186449,-0.0011404587224486,299.248703221517,26.6954646636091,14.9999973019674,15.000013897539,""
201649.988744736,15.0000000078537,-1.72310172090071E-06,0.451826418795166,-0.00114112696748391,299.222793904083,26.7244852590274,14.9999950070569,15.0000116080307,""
201672.693382502,15.0000000808331,-1.72456270142527E-06,0.451787286801409,-0.00114209450425514,299.19687867643,26.7646247009528,14.9999927121464,15.0000093185223,""
201695.398020267,15.00000013083,-1.7229986420753E-06,0.451748176337411,-0.00114105870336112,299.170977706895,26.7583492288218,14.9999928930377,15.0000094980342,""
201718.102658033,15.0000001709311,-1.72020356314917E-06,0.451709074634804,-0.00113920765771468,299.145082539605,26.7415757220888,14.999993073929,15.000009677546,""
201740.807295799,15.0000001641999,-1.72053377945339E-06,0.451669992177847,-0.00113942634400887,299.119200117779,26.7378688639385,14.9999894072756,15.0000060132737,""
201763.511933565,15.0000001372974,-1.72213619266969E-06,0.451630917555112,-0.00114048754481437,299.09332288418,26.737117444767,14.9999857406223,15.0000023490014,""
201786.216571331,14.9999999872572,-1.72269071494705E-06,0.451591815014329,-0.00114085477811063,299.067427161807,26.7333390735961,14.9999874109959,15.0000040188504,""
201808.921208858,14.999999784163,-1.72281855083438E-06,0.451552701106122,-0.00114093943763866,299.041523911339,26.7288760492507,14.9999890813696,15.0000056886993,""
201831.625846624,14.9999997861451,-1.72256113077157E-06,0.45151359181989,-0.00114076896077587,299.015623721781,26.6967147614412,14.9999913550038,15.000007960852,""
201854.33048439,14.9999998765128,-1.72214679317987E-06,0.451474484416389,-0.00114049456501978,298.989724779065,26.6582884161516,14.9999936286381,15.0000102330047,""
201877.035122156,14.9999998163659,-1.72182611517793E-06,0.451435388254913,-0.00114028219548207,298.963833281399,26.6546318433541,14.9999862631868,15.0000028713219,""
201899.739759922,14.9999996913283,-1.72154359676939E-06,0.45139629667376,-0.00114009509719827,298.937944817059,26.6588399622755,14.9999788977355,14.999995509639,""
201922.444397449,14.9999999011575,-1.72355613498226E-06,0.451357162097658,-0.00114142790396176,298.912027879244,26.7026313468721,14.9999797307784,14.9999963476235,""
201945.149035215,15.0000002554022,-1.72650402347278E-06,0.451318009998389,-0.00114338014799522,298.886099336681,26.7553763559371,14.9999805638213,14.999997185608,""
201967.853672981,15.0000001455238,-1.72448929464705E-06,0.451278875479818,-0.00114204589049474,298.860182436965,26.7267064620295,14.999980467908,14.9999970870084,""
201990.558310747,14.9999998354231,-1.72045144875022E-06,0.451239748128395,-0.00113937182036438,298.834270283705,26.67962043282,14.9999803719946,14.9999969884087,""
202013.262948513,14.9999998279459,-1.7217427171228E-06,0.451200630024999,-0.00114022696498199,298.808364254966,26.6877961931823,14.9999813248127,14.9999979454563,""
202035.967586279,14.9999999510617,-1.72520715997187E-06,0.451161515692883,-0.00114252129799462,298.782460723764,26.7084724395537,14.9999822776308,14.9999989025038,""
202058.672224045,15.0000000995527,-1.72284201701905E-06,0.451122421981808,-0.00114095497815831,298.75657084888,26.722634680591,14.9999827949349,14.9999994133598,""
202081.376861811,15.0000002589974,-1.71809890292096E-06,0.451083336682349,-0.00113781384299401,298.730686544602,26.7353233969991,14.9999833122389,14.9999999242159,""
202104.081499577,15.0000001747174,-1.72013229793089E-06,0.451044250490524,-0.00113916046220589,298.704801649354,26.7166882219372,14.9999838070593,15.0000004230784,""
202126.786137104,14.9999999851946,-1.72493075066835E-06,0.451005163934993,-0.00114233824547573,298.67891651324,26.6909671909272,14.9999843018796,15.0000009219409,""
202149.49077487,15.0000000050551,-1.72425066532243E-06,0.450966047029173,-0.00114188785782942,298.653011277598,26.6975425382485,14.9999819214828,14.9999985402204,""
202172.195412636,15.0000001153581,-1.72133447514727E-06,0.450926917735832,-0.00113995660605779,298.627097838299,26.7114238549694,14.9999795410861,14.9999961584998,""
202194.900050402,15.0000001143613,-1.72055389119371E-06,0.450887833986882,-0.00113943966304219,298.601214560849,26.7146450801322,14.9999768098186,14.9999934262055,""
202217.604688168,15.0000000652735,-1.7206452298072E-06,0.450848768832737,-0.0011395001521902,298.575343597839,26.7154547773901,14.9999740785512,14.9999906939113,""
202240.309325695,14.9999999631769,-1.72204369294775E-06,0.450809671055298,-0.00114042628672036,298.549451029999,26.6813925126599,14.9999753982771,14.9999920149061,""
202263.013963461,14.9999998381689,-1.72397598609501E-06,0.450770559953919,-0.0011417059510563,298.523549638357,26.6394413718333,14.9999767180031,14.9999933359009,""
202285.718601227,14.9999998278649,-1.72295310382389E-06,0.450731453653758,-0.00114102854557873,298.49765142633,26.6417009728742,14.9999738894413,14.9999905037926,""
