Summary
Name,"ACN-SuFEx-BSF-DBU-PhOH-T25-7-31-20.rslt"
Start time,2020 авг 01 - 16:11
End time,2020 авг 03 - 12:20
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\ACN-SuFEx-BSF-DBU-PhOH-T25-7-31-20.rslt"
General Experiment Info
Bath temperature,25°C
,Sample - Ch 1
Total mass,800mg
Name,"ACN-SuFEx-BSF-DBU-PhOH-T25"
,Component - PhOH
Mass,1.88mg
Name,"PhOH"
Physical shape,"Liquid"
Preparation,"Solve"
,Component - DCM+BSF+DBU
Name,"DCM+BSF+DBU"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
-9725.84830021858,24.9999998278036,NaN,NaN,NaN,NaN,""
-9725.36229634285,24.9999998313022,1.44006587465047E-08,NaN,7.65992486516207E-06,NaN,""
-9699.35953068733,25.0000000184908,1.67315861855396E-08,NaN,8.89977988592531E-06,NaN,""
-9686.11519742012,25.0000001434267,1.6836298659597E-08,NaN,8.95547801042393E-06,NaN,""
-9672.87076115608,25.0000002683635,1.68997838039994E-08,NaN,8.98924670425498E-06,NaN,""
-9659.62642788887,25.0000001434054,1.75285081547183E-08,NaN,9.3236745503821E-06,NaN,""
-9646.38199162483,25.0000000184463,1.8178759812257E-08,NaN,9.66955309162608E-06,NaN,""
-9633.13765835762,24.9999999600971,1.89890697889426E-08,NaN,1.01005690366716E-05,NaN,""
-9619.893222332,24.9999999017475,1.9805479386583E-08,NaN,1.05348294609484E-05,NaN,""
-9606.64888906479,24.999999822869,2.00604540574838E-08,NaN,1.06704542858957E-05,NaN,""
-9593.40445280075,24.9999997439899,2.02940627957571E-08,NaN,1.07947142530623E-05,NaN,""
-9580.16011929512,24.9999998545754,2.01040017315287E-08,NaN,1.06936179423025E-05,NaN,""
-9566.9156832695,24.9999999651618,1.98978179781791E-08,NaN,1.0583945733074E-05,NaN,""
-9553.67134976387,25.000000039189,2.00798983289911E-08,NaN,1.06807969835059E-05,NaN,""
-9540.42691373825,25.0000001132167,2.02767508281564E-08,NaN,1.07855057596576E-05,NaN,""
-9527.18258047104,25.000000023043,2.09906262668053E-08,NaN,1.11652267376624E-05,NaN,""
-9513.938144207,24.9999999328687,2.17241721784196E-08,NaN,1.15554107332019E-05,NaN,""
-9500.69381070137,24.9999999643724,2.09566118211477E-08,NaN,1.1147133947419E-05,NaN,""
-9487.44937467575,24.9999999958764,2.01319640169668E-08,NaN,1.07084914983866E-05,NaN,""
-9474.20504140854,25.0000000430188,1.97913930976805E-08,NaN,1.05273367540854E-05,NaN,""
-9460.9606051445,25.0000000901616,1.94692229502233E-08,NaN,1.03559696543741E-05,NaN,""
-9447.71627163887,24.999999972097,1.79574177947085E-08,NaN,9.55181797590875E-06,NaN,""
-9434.47183561325,24.9999998540315,1.64003831754541E-08,NaN,8.72360807205003E-06,NaN,""
-9421.22750234604,24.9999999230564,1.51795642032909E-08,NaN,8.0742362783462E-06,NaN,""
-9407.98306632042,24.9999999920819,1.3971511938332E-08,NaN,7.43165528634683E-06,NaN,""
-9394.73873305321,25.0000000131505,1.41466620461855E-08,NaN,7.5248202373327E-06,NaN,""
-9381.49429678917,25.0000000342193,1.43743651400795E-08,NaN,7.64593890429761E-06,NaN,""
-9368.24996352196,24.9999999960814,1.54388202642835E-08,NaN,8.21213843844865E-06,NaN,""
-9355.00552725792,24.9999999579432,1.65350674258172E-08,NaN,8.79524863075383E-06,NaN,""
-9341.76119399071,25.000000085573,1.71997969841067E-08,NaN,9.14882818303548E-06,NaN,""
