Summary
Name,"SuFEx-R1-BSF-T20-7-7-20.rslt"
Start time,2020 июл 07 - 13:07
End time,2020 июл 10 - 10:28
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\SuFEx-R1-BSF-T20-7-7-20.rslt"
General Experiment Info
Bath temperature,20°C
,Sample - Ch 1,Sample - Ch 1,Sample - Ch 1
Total mass,800mg,800mg,800mg
Name,"SuFEx-R1-BSF","SuFEx-R1-BSF","SuFEx-R1-BSF"
,Component - PhOH,Component - PhOH,Component - PhOH
Mass,1.88mg,1.88mg,1.88mg
Name,"PhOH","PhOH","PhOH"
Physical shape,"Liquid","Liquid","Liquid"
Preparation,"Solve","Solve","Solve"
,Component - DCM + BSF + DBU,Component - DCM + BSF + DBU,Component - DCM + BSF + DBU
Name,"DCM + BSF + DBU","DCM + BSF + DBU","DCM + BSF + DBU"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
-5326.12718868256,NaN,NaN,NaN,NaN,NaN,NaN,19.9998544960355,19.9999233400247,""
-5326.12613916397,19.9999997341796,NaN,NaN,NaN,NaN,NaN,19.9998544965601,19.9999233405494,""
-5325.17581868172,19.9999997304013,-1.51852282972447E-08,NaN,-8.07724909427909E-06,NaN,NaN,19.9998549715725,19.999923815678,""
-5315.16653513908,19.9999996906071,-1.52442299863899E-08,NaN,-8.10863297148401E-06,NaN,30.0460281231502,19.9998599746577,19.9999288199872,""
-5284.51696205139,19.9999995687524,-1.54248999190632E-08,NaN,-8.20473399950168E-06,NaN,29.9543758842142,19.9998752946778,19.9999441437552,""
-5263.71221208572,19.9999998574084,-1.67719545133449E-08,NaN,-8.9212524007154E-06,NaN,29.9455816211223,19.9998858973836,19.9999547573638,""
-5242.90673565865,20.0000001461307,-1.81778681759638E-08,NaN,-9.66907881700203E-06,NaN,29.996258500399,19.9998965004596,19.999965371343,""
-5222.10198545456,19.9999999994735,-1.78031753502562E-08,NaN,-9.46977412247672E-06,NaN,29.9824995317008,19.9999015853629,19.9999704521623,""
-5201.29650902748,19.9999998527013,-1.73427464102194E-08,NaN,-9.2248651118188E-06,NaN,29.8970152244411,19.9999066704438,19.999975533159,""
-5180.49175906181,19.9999998470631,-1.57491393973344E-08,NaN,-8.37720180709274E-06,NaN,29.8479959594976,19.9999084609408,19.9999773256448,""
