Time, s; Heat flow, Watt
1685.98108935356; 3.99586492710460e-06
1699.40567278862; 4.07991050510930e-06
1712.83025622368; 4.17377484415190e-06
1726.25483965874; 4.28653262362650e-06
1739.67942309380; 4.39600205465860e-06
1753.10400652885; 4.49913944511940e-06
1766.52858996391; 4.59342804057820e-06
1779.95317339897; 4.67066517765750e-06
1793.37775683403; 4.75790408536970e-06
1806.80234026909; 4.86443004848410e-06
1820.22692370415; 4.96953026080510e-06
1833.65150713921; 5.07187913243080e-06
1847.07609057426; 5.16259370475390e-06
1860.50067400932; 5.23084087973230e-06
1873.92525744438; 5.30862732561840e-06
1887.34984087944; 5.40484861994070e-06
1900.77442431450; 5.50440256439220e-06
1914.19900774956; 5.61040155457470e-06
1927.62359118462; 5.70421732114110e-06
1941.04817461967; 5.77445489604730e-06
1954.47275805473; 5.85247242614190e-06
1967.89734148979; 5.94555732587180e-06
1981.32192492485; 6.04820902453350e-06
1994.74650835991; 6.16940197849650e-06
2008.17109179497; 6.27433239894850e-06
2021.59567523003; 6.34772200490580e-06
2035.02025866508; 6.42418852382410e-06
2048.44484210014; 6.50662693817590e-06
2061.86942553520; 6.60159807911900e-06
2075.29400897026; 6.72091114227590e-06
2088.71859240532; 6.82877893345780e-06
2102.14317584038; 6.91440093378360e-06
2115.56775927544; 6.99525960331570e-06
2128.99234271050; 7.06685328242230e-06
2142.41692614555; 7.14592354327020e-06
2155.84150958061; 7.23954671567700e-06
2169.26609301567; 7.32656840159740e-06
2182.69067645073; 7.40073126544470e-06
2196.11525988579; 7.46505119666500e-06
2209.53984332085; 7.51018458878330e-06
2222.96442675591; 7.56280100195250e-06
2236.38901019096; 7.63001435726580e-06
2249.81359362602; 7.71068408909490e-06
2263.23817706108; 7.81762175464320e-06
2276.66276049614; 7.91994638181590e-06
2290.08734393120; 8.01325949454250e-06
2303.51192736626; 8.11290728317180e-06
2316.93651080132; 8.22493870623730e-06
2330.36109423637; 8.34642522611160e-06
2343.78567767143; 8.48640880782440e-06
2357.21026110649; 8.62198234484020e-06
2370.63484454155; 8.74892226218980e-06
2384.05942797661; 8.86715479224210e-06
2397.48401141167; 8.96832842282070e-06
2410.90859484673; 9.07012045765470e-06
2424.33317828178; 9.17312490083340e-06
2437.75776171684; 9.28083129018860e-06
2451.18234515190; 9.39776270288720e-06
2464.60692858696; 9.50439669651060e-06
2478.03151202202; 9.59081299610120e-06
2491.45609545708; 9.67755293926390e-06
2504.88067889214; 9.76492877497830e-06
2518.30526232719; 9.85628181210090e-06
2531.72984576225; 9.95545487041680e-06
2545.15442919731; 1.00560828835793e-05
2558.57901263237; 1.01595737133523e-05
2572.00359606743; 1.02565136454757e-05
2585.42817950249; 1.03405545025910e-05
2598.85276293755; 1.04252255629799e-05
2612.27734637260; 1.05111384248957e-05
2625.70192980766; 1.06002083678089e-05
2639.12651324272; 1.06955037664385e-05
2652.55109667778; 1.07900098770302e-05
2665.97568011284; 1.08829584630450e-05
2679.40026354790; 1.09732261424351e-05
2692.82484698296; 1.10581996855871e-05
2706.24943041801; 1.11413605425375e-05
2719.67401385307; 1.12209391967099e-05
2733.09859728813; 1.13024791047129e-05
2746.52318072319; 1.13878976171938e-05
2759.94776415825; 1.14719334490887e-05
2773.37234759331; 1.15532328921087e-05
2786.79693102837; 1.16333411374120e-05
2800.22151446342; 1.17110902404051e-05
2813.64609789848; 1.17873345660582e-05
2827.07068133354; 1.18605965531707e-05
2840.49526476860; 1.19371004298016e-05
2853.91984820366; 1.20200341053988e-05
2867.34443163872; 1.21028861754513e-05
2880.76901507378; 1.21855762759527e-05
2894.19359850883; 1.22681173396618e-05
2907.61818194389; 1.23503623828342e-05
2921.04276537895; 1.24286416882395e-05
2934.46734881401; 1.24990384378817e-05
2947.89193224907; 1.25650655696529e-05
2961.31651568413; 1.26224010699395e-05
2974.74109911919; 1.26779237133268e-05
2988.16568255425; 1.27298377775958e-05
3001.59026598930; 1.27884871845856e-05
3015.01484942436; 1.28605533421250e-05
3028.43943285942; 1.29374730507645e-05
3041.86401629448; 1.30240680102051e-05
3055.28859972954; 1.31150419384371e-05
3068.71318316460; 1.32147514028113e-05
3082.13776659966; 1.33140618682022e-05
3095.56235003471; 1.34125757989491e-05
3108.98693346977; 1.35099286651538e-05
3122.41151690483; 1.36049619773744e-05
3135.83610033989; 1.36946050622035e-05
3149.26068377495; 1.37734718258512e-05
3162.68526721001; 1.38460470826138e-05
3176.10985064507; 1.39060350135029e-05
3189.53443408012; 1.39584775570069e-05
3202.95901751518; 1.39958131846000e-05
3216.38360095024; 1.40317059856861e-05
3229.80818438530; 1.40647079476086e-05
3243.23276782036; 1.41070267616879e-05
3256.65735125542; 1.41680263402435e-05
3270.08193469048; 1.42401973338295e-05
3283.50651812553; 1.43347838737326e-05
3296.93110156059; 1.44340152720623e-05
3310.35568499565; 1.45425733995511e-05
3323.78026843071; 1.46497506566981e-05
3337.20485186577; 1.47541531524717e-05
3350.62943530083; 1.48519823872713e-05
3364.05401873589; 1.49365935065023e-05
3377.47860217094; 1.50178147675794e-05
3390.90318560600; 1.50922144293805e-05
3404.32776904106; 1.51663113578636e-05
3417.75235247612; 1.52397986357758e-05
3431.17693591118; 1.53140787884485e-05
3444.60151934624; 1.53899568112774e-05
3458.02610278130; 1.54620575193721e-05
3471.45068621635; 1.55265403092547e-05
3484.87526965141; 1.55886742533639e-05
3498.29985308647; 1.56460676996336e-05
3511.72443652153; 1.57048309843034e-05
3525.14901995659; 1.57663609251037e-05
3538.57360339165; 1.58301738691674e-05
3551.99818682671; 1.58986011453893e-05
3565.42277026176; 1.59621794581188e-05
3578.84735369682; 1.60159500577584e-05
3592.27193713188; 1.60666558221660e-05
3605.69652056694; 1.61111580035358e-05
3619.12110400200; 1.61592789431027e-05
3632.54568743706; 1.62147300137567e-05
3645.97027087212; 1.62735751316753e-05
3659.39485430717; 1.63393002244166e-05
3672.81943774223; 1.64022647381372e-05
3686.24402117729; 1.64596292778517e-05
3699.66860461235; 1.65117462779144e-05
3713.09318804741; 1.65532106081779e-05
3726.51777148247; 1.65968248278068e-05
3739.94235491753; 1.66448065771664e-05
3753.36693835258; 1.66961292328003e-05
3766.79152178764; 1.67542439427694e-05
3780.21610522270; 1.68109726999713e-05
3793.64068865776; 1.68648817599994e-05
