Time, s; Heat flow, Watt
2544.12967538834; 3.60791601355583e-05
2560.35584211349; 3.60424949065835e-05
2576.58200883865; 3.60106565160916e-05
2592.80817556381; 3.59870793128659e-05
2609.03434228897; 3.60061180804241e-05
2625.26050901413; 3.60981557321501e-05
2641.48667573929; 3.61815862112832e-05
2657.71284246445; 3.62502606941910e-05
2673.93900918961; 3.62361276946029e-05
2690.16517591476; 3.60799117660603e-05
2706.39134263992; 3.59223136626271e-05
2722.61750936508; 3.57623420021814e-05
2738.84367609024; 3.56394263911591e-05
2755.06984281540; 3.55801991661331e-05
2771.29600954056; 3.55369557509763e-05
2787.52217626572; 3.55212068431251e-05
2803.74834299088; 3.55088294802964e-05
2819.97450971603; 3.55022565426735e-05
2836.20067644119; 3.54902928934113e-05
2852.42684316635; 3.54690408415818e-05
2868.65300989151; 3.54528844921431e-05
2884.87917661667; 3.54455156103385e-05
2901.10534334183; 3.54464578293841e-05
2917.33151006699; 3.54617444719152e-05
2933.55767679214; 3.54698939025073e-05
2949.78384351730; 3.54657146111900e-05
2966.01001024246; 3.54590969136538e-05
2982.23617696762; 3.54482636049418e-05
2998.46234369278; 3.54417463817462e-05
3014.68851041794; 3.54426972497332e-05
3030.91467714310; 3.54428574818079e-05
3047.14084386826; 3.54416485315123e-05
3063.36701059341; 3.54404377765913e-05
3079.59317731857; 3.54392238938848e-05
3095.81934404373; 3.54380066217059e-05
3112.04551076889; 3.54367834699314e-05
3128.27167749405; 3.54363345922879e-05
3144.49784421921; 3.54372299506452e-05
3160.72401094437; 3.54380572522800e-05
3176.95017766953; 3.54387662995105e-05
3193.17634439468; 3.54390159846603e-05
3209.40251111984; 3.54384668165503e-05
3225.62867784500; 3.54386948574882e-05
3241.85484457016; 3.54402756417652e-05
3258.08101129532; 3.54400547773282e-05
3274.30717802048; 3.54366954758958e-05
3290.53334474564; 3.54351416959050e-05
3306.75951147079; 3.54367357497697e-05
3322.98567819595; 3.54384676774245e-05
3339.21184492111; 3.54404401835583e-05
3355.43801164627; 3.54422447250044e-05
3371.66417837143; 3.54437559347036e-05
3387.89034509659; 3.54449651197413e-05
3404.11651182175; 3.54456464073284e-05
3420.34267854691; 3.54462623779233e-05
3436.56884527206; 3.54467640871229e-05
3452.79501199722; 3.54479803527284e-05
3469.02117872238; 3.54504476724855e-05
3485.24734544754; 3.54517670822947e-05
3501.47351217270; 3.54510750212674e-05
3517.69967889786; 3.54515500117613e-05
3533.92584562302; 3.54540717409070e-05
