Time, s; Heat flow, Watt
3628.52449584007; 2.82797905870364e-05
3633.81893134117; 2.82799909164291e-05
3639.11336684227; 2.82801201396282e-05
3644.40780234337; 2.82802073625692e-05
3649.70223784447; 2.82802825648830e-05
3654.99667334557; 2.82803727006776e-05
3660.29110884666; 2.82804671188709e-05
3665.58554434776; 2.82810171740936e-05
3670.87997984886; 2.82816981460389e-05
3676.17441534996; 2.82824322122802e-05
3681.46885085106; 2.82831815637919e-05
3686.76328635216; 2.82845640905479e-05
3692.05772185326; 2.82861292578928e-05
3697.35215735435; 2.82878465121827e-05
3702.64659285545; 2.82896077219117e-05
3707.94102835655; 2.82917549972437e-05
3713.23546385765; 2.82940140690444e-05
3718.52989935875; 2.82953729147860e-05
3723.82433485985; 2.82964705660130e-05
3729.11877036095; 2.82968415520678e-05
3734.41320586205; 2.82970012907600e-05
3739.70764136314; 2.82970166058717e-05
3745.00207686424; 2.82969898542543e-05
3750.29651236534; 2.82964430919360e-05
3755.59094786644; 2.82957445702187e-05
3760.88538336754; 2.82946627779190e-05
3766.17981886864; 2.82934689152769e-05
3771.47425436974; 2.82920835220650e-05
3776.76868987083; 2.82906420157462e-05
3782.06312537193; 2.82892510012571e-05
3787.35756087303; 2.82878748081029e-05
3792.65199637413; 2.82860043758592e-05
3797.94643187523; 2.82839885844126e-05
3803.24086737633; 2.82822332648492e-05
3808.53530287743; 2.82805546999052e-05
3813.82973837852; 2.82783993010687e-05
3819.12417387962; 2.82761031198687e-05
3824.41860938072; 2.82738198360381e-05
3829.71304488182; 2.82715403674201e-05
3835.00748038292; 2.82687747440508e-05
3840.30191588402; 2.82658650326687e-05
3845.59635138512; 2.82634258283094e-05
3850.89078688622; 2.82611263425629e-05
3856.18522238731; 2.82589364424410e-05
3861.47965788841; 2.82567791466731e-05
3866.77409338951; 2.82528710969413e-05
3872.06852889061; 2.82484411556980e-05
3877.36296439171; 2.82447568667777e-05
3882.65739989281; 2.82412952796017e-05
3887.95183539391; 2.82373435340253e-05
3893.24627089500; 2.82332451137949e-05
3898.54070639610; 2.82298180190486e-05
3903.83514189720; 2.82265921957487e-05
3909.12957739830; 2.82238489145756e-05
3914.42401289940; 2.82212505819723e-05
3919.71844840050; 2.82186988822356e-05
3925.01288390160; 2.82161612170822e-05
3930.30731940269; 2.82150135323443e-05
3935.60175490379; 2.82142849730759e-05
3940.89619040489; 2.82133183873719e-05
3946.19062590599; 2.82122798919336e-05
3951.48506140709; 2.82118630154511e-05
3956.77949690819; 2.82116342927313e-05
3962.07393240929; 2.82111555018620e-05
3967.36836791039; 2.82106008755068e-05
3972.66280341148; 2.82091541356571e-05
3977.95723891258; 2.82074363400158e-05
3983.25167441368; 2.82063341826749e-05
3988.54610991478; 2.82054194332694e-05
3993.84054541588; 2.82037587645097e-05
3999.13498091698; 2.82018705980329e-05
4004.42941641808; 2.82002360225816e-05
4009.72385191917; 2.81986789363250e-05
4015.01828742027; 2.81975584883844e-05
4020.31272292137; 2.81965717155031e-05
4025.60715842247; 2.81951663458435e-05
4030.90159392357; 2.81936325821734e-05
4036.19602942467; 2.81924080235730e-05
4041.49046492577; 2.81912784849927e-05
4046.78490042686; 2.81905389974756e-05
4052.07933592796; 2.81899196004657e-05
4057.37377142906; 2.81878358976126e-05
4062.66820693016; 2.81853005083723e-05
4067.96264243126; 2.81829820261794e-05
4073.25707793236; 2.81807305781109e-05
4078.55151343346; 2.81784310491278e-05
4083.84594893456; 2.81761166330014e-05
4089.14038443565; 2.81732674924453e-05
4094.43481993675; 2.81702524756702e-05
4099.72925543785; 2.81673808373509e-05
4105.02369093895; 2.81645537598086e-05
4110.31812644005; 2.81623165076447e-05
4115.61256194115; 2.81602629119646e-05
4120.90699744225; 2.81574142059616e-05
4126.20143294334; 2.81543174590880e-05
4131.49586844444; 2.81522714710143e-05
4136.79030394554; 2.81505538890641e-05
4142.08473944664; 2.81495516839777e-05
4147.37917494774; 2.81487734822620e-05
4152.67361044884; 2.81477997427636e-05
4157.96804594994; 2.81467646608153e-05
4163.26248145103; 2.81457879345656e-05
4168.55691695213; 2.81448295493398e-05
4173.85135245323; 2.81449842454079e-05
4179.14578795433; 2.81454894320767e-05
4184.44022345543; 2.81453507728381e-05
4189.73465895653; 2.81450089996098e-05
4195.02909445763; 2.81431699608013e-05
4200.32352995873; 2.81408577007251e-05
4205.61796545982; 2.81393913146146e-05
4210.91240096092; 2.81381927700334e-05
4216.20683646202; 2.81368006449811e-05
4221.50127196312; 2.81353471098352e-05
4226.79570746422; 2.81338737795368e-05
4232.09014296532; 2.81323941579100e-05
4237.38457846642; 2.81310216889821e-05
4242.67901396751; 2.81296833386412e-05
4247.97344946861; 2.81291203829283e-05
4253.26788496971; 2.81288047786651e-05
4258.56232047081; 2.81280652884998e-05
4263.85675597191; 2.81271903282128e-05
4269.15119147301; 2.81259458201144e-05
4274.44562697411; 2.81245829894987e-05
4279.74006247520; 2.81231416469757e-05
4285.03449797630; 2.81216751199286e-05
4290.32893347740; 2.81196761254106e-05
4295.62336897850; 2.81175060143908e-05
4300.91780447960; 2.81147661755379e-05
4306.21223998070; 2.81118429084501e-05
4311.50667548180; 2.81077187705932e-05
4316.80111098289; 2.81032072911727e-05
4322.09554648399; 2.80988179547025e-05
4327.38998198509; 2.80944680880086e-05
4332.68441748619; 2.80897882767810e-05
4337.97885298729; 2.80850016499320e-05
4343.27328848839; 2.80799890139618e-05
4348.56772398949; 2.80749030758382e-05
4353.86215949059; 2.80707379689738e-05
4359.15659499168; 2.80668720658429e-05
4364.45103049278; 2.80638951603257e-05
4369.74546599388; 2.80612076443880e-05
4375.03990149498; 2.80596816740649e-05
4380.33433699608; 2.80585345066175e-05
4385.62877249718; 2.80577389306045e-05
4390.92320799828; 2.80570582252590e-05
4396.21764349937; 2.80563440230125e-05
4401.51207900047; 2.80556188567738e-05
4406.80651450157; 2.80547770039082e-05
4412.10095000267; 2.80538968881705e-05
4417.39538550377; 2.80537192549258e-05
4422.68982100487; 2.80537723940192e-05
4427.98425650597; 2.80529741664847e-05
4433.27869200706; 2.80518957469065e-05
4438.57312750816; 2.80501326513258e-05
4443.86756300926; 2.80481438125890e-05
4449.16199851036; 2.80459589599792e-05
4454.45643401146; 2.80437093624222e-05
4459.75086951256; 2.80418397402544e-05
4465.04530501366; 2.80400958551461e-05
4470.33974051476; 2.80383582181535e-05
4475.63417601585; 2.80366226524706e-05
4480.92861151695; 2.80346166922171e-05
4486.22304701805; 2.80325209309449e-05
4491.51748251915; 2.80306193311796e-05
4496.81191802025; 2.80287823315072e-05
4502.10635352135; 2.80274065401603e-05
4507.40078902245; 2.80261844768360e-05
4512.69522452354; 2.80242973700772e-05
4517.98966002464; 2.80221881926494e-05
4523.28409552574; 2.80200391919398e-05
4528.57853102684; 2.80178768694330e-05
4533.87296652794; 2.80153976350014e-05
4539.16740202904; 2.80128121947978e-05
4544.46183753014; 2.80097397308260e-05
4549.75627303123; 2.80065037574013e-05
4555.05070853233; 2.80026368998566e-05
4560.34514403343; 2.79985578524312e-05
