Time, s; Heat flow, Watt
2846.13998298714; -2.83293061707010e-06
2852.56954419980; -2.82161839380710e-06
2863.17238578567; -2.80269136643610e-06
2872.23024578759; -2.78647754630610e-06
2875.35522320116; -2.78415409812900e-06
2884.21378203103; -2.76065451054840e-06
2893.07182459155; -2.75182512235210e-06
2893.48049351940; -2.75374545252870e-06
2904.08310797432; -2.75098449796340e-06
2905.46402974048; -2.74764608897690e-06
2916.06600920105; -2.81178643375160e-06
3148.73216303430; -3.20463801272680e-06
3150.11288243151; -3.19854575660650e-06
3160.71506422005; -3.16408890492950e-06
3166.17321558661; -3.13651596292940e-06
3169.98221527032; -3.12464328619030e-06
3178.84032774336; -3.07216305459010e-06
3187.01460568227; -3.02168347547310e-06
3190.82386401660; -3.01126313512160e-06
3196.28138712413; -2.99584903461230e-06
3206.88400155297; -2.96941361724430e-06
3216.71410820625; -2.94664097875090e-06
3218.86690279834; -2.94404296132630e-06
3227.72558722637; -2.92494513745720e-06
3230.85043904550; -2.92271541702620e-06
3239.70848844565; -2.91075484840970e-06
3248.76699582107; -2.88505819020270e-06
3257.62502600245; -2.85764760707450e-06
3260.74989708505; -2.85038016848790e-06
3269.60856224961; -2.83202431376480e-06
3271.76137597478; -2.83239091675580e-06
3280.61921056725; -2.82791102283630e-06
3289.47797736517; -2.82369210297950e-06
3297.65160104252; -2.81342717352630e-06
3301.46087858073; -2.81094943847840e-06
3301.86952832333; -2.81530287370520e-06
3310.72802952669; -2.80199219869100e-06
3318.90191877253; -2.78710166779850e-06
3327.76041994236; -2.77025945012250e-06
3331.56966589756; -2.76531595468810e-06
3338.77126387499; -2.75384654819320e-06
3348.60205634303; -2.73043166148600e-06
3350.75480015569; -2.72722212655250e-06
3359.61270473517; -2.71340843603010e-06
3368.47140149764; -2.70094682162590e-06
3595.40364050110; -3.02980085419900e-06
3604.26170225431; -3.01872091935400e-06
3604.67035199319; -3.01927818020290e-06
3613.52892318358; -3.00009946835930e-06
3625.30309849595; -2.96801205318250e-06
3634.16177599494; -2.94415802236090e-06
3636.31457741549; -2.93166207301090e-06
3645.17242444669; -2.90847617090290e-06
3653.34696783488; -2.88743545617670e-06
3657.15596069385; -2.87217826916270e-06
3666.01408002515; -2.85049520085120e-06
3666.42274212827; -2.84480846454060e-06
3683.04647044455; -2.81584233650030e-06
3683.45513254767; -2.81207927747260e-06
3687.26413222765; -2.80242598079620e-06
3702.91579638784; -2.83988862892870e-06
3704.29652261724; -2.83991162219720e-06
3714.89933263127; -2.88902614475050e-06
3715.30800156285; -2.89146032292820e-06
3724.16591854383; -2.88082874221190e-06
3727.97511374195; -2.87134797544440e-06
3736.14945481707; -2.85541196971640e-06
3745.00750421722; -2.80839609625640e-06
3745.41616632406; -2.80510378021370e-06
3756.99104040479; -2.76151609731270e-06
3757.39970250790; -2.75930302307910e-06
3768.00168877829; -2.73386496158890e-06
3777.06039172029; -2.70944482319760e-06
3793.68410087739; -2.68788426692870e-06
3794.09278216575; -2.69323000318460e-06
3797.90176264559; -2.69435085966270e-06
3806.07568338503; -2.68620478474220e-06
3814.93415306126; -2.66591007532690e-06
4042.55083007726; -2.85214101079260e-06
4048.00833392876; -2.84574057286940e-06
4058.61096759128; -2.82321513243190e-06
4059.99187017593; -2.82269269866730e-06
4070.59386885154; -2.80466449156000e-06
4079.45253407570; -2.79227239430500e-06
4079.86121537152; -2.79732632961090e-06
4091.43543531361; -2.78227532266210e-06
4091.84411660570; -2.78976633087050e-06
4100.70265624660; -2.78210203110830e-06
4109.56071796256; -2.76630543464700e-06
4112.68555748823; -2.75933096919820e-06
4121.54425421345; -2.73282698063880e-06
4128.74589055392; -2.71894753185900e-06
4132.55490259814; -2.71125949420140e-06
4141.41363776836; -2.70148065755070e-06
4149.58729298774; -2.67829271284700e-06
4153.59649431693; -2.65958040508510e-06
4162.45497640582; -2.64844962687300e-06
4170.62888482573; -2.63796788573740e-06
4179.48736682522; -2.62935114161760e-06
4179.89603575307; -2.64886584911070e-06
4190.49821074295; -2.66286236704880e-06
4199.35676957282; -2.66670499740220e-06
4202.48174699011; -2.67653838507960e-06
4211.33967081818; -2.66517634224680e-06
4211.74833292129; -2.66680387214270e-06
4223.32320706906; -2.63668059601250e-06
4232.18124964076; -2.61670947659910e-06
4232.58991856861; -2.61321548939020e-06
4241.44847056257; -2.59281743167850e-06
4244.57345481950; -2.58347138328560e-06
4253.43137179303; -2.56647600926590e-06
4262.29005615028; -2.54614979576630e-06
4264.44285071256; -2.53522715178170e-06
4497.10810402766; -2.78787993127260e-06
4505.28264060229; -2.76799348620920e-06
4514.14049443961; -2.78296354922440e-06
4517.94975279257; -2.77243887255820e-06
4526.32396689416; -2.78559861718780e-06
4535.18209863067; -2.79103512163540e-06
4538.99107911050; -2.79961839520010e-06
4546.19338197246; -2.83048218091930e-06
4556.02346948147; -2.82279459862450e-06
4558.17628323644; -2.84161845133700e-06
4567.03494843081; -2.82247632023570e-06
4575.89288458213; -2.80335436044280e-06
4579.01784965008; -2.79525311690420e-06
4587.87642085537; -2.76533960623010e-06
4588.28507059425; -2.76074189295170e-06
4597.14313237726; -2.74098055150490e-06
4606.00167192504; -2.72369804210140e-06
4609.12666856483; -2.71659357926180e-06
4617.98457317785; -2.70958728445360e-06
4625.18680615336; -2.70832534803250e-06
4629.96810941756; -2.70520024244870e-06
4645.61979283378; -2.68796925939330e-06
4646.02844257265; -2.68888735196030e-06
4649.83745461688; -2.68480135304770e-06
4658.01134381801; -2.67703096752800e-06
4666.86984498039; -2.66672176729010e-06
4675.72794512645; -2.65172451713680e-06
