Summary
Name,"Cx1.2315-SuFEx-R1-BSF-NO2-2-13-20.rslt"
Start time,2020 фев 13 - 16:28
End time,2020 фев 17 - 7:10
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\Cx1.2315-SuFEx-R1-BSF-NO2-2-13-20.rslt"
General Experiment Info
Bath temperature,25°C
,Sample - Ch 1,Sample - Ch 1,Sample - Ch 1
Total mass,800mg,800mg,800mg
Name,"SuFEx-R1-BSF-NO2","SuFEx-R1-BSF-NO2","SuFEx-R1-BSF-NO2"
,Component - PhOH,Component - PhOH,Component - PhOH
Mass,1.88mg,1.88mg,1.88mg
Name,"PhOH","PhOH","PhOH"
Physical shape,"Liquid","Liquid","Liquid"
,Component - DCM + BSF-NO2 + DBU,Component - DCM + BSF-NO2 + DBU,Component - DCM + BSF-NO2 + DBU
Name,"DCM + BSF-NO2 + DBU","DCM + BSF-NO2 + DBU","DCM + BSF-NO2 + DBU"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Room Temperature","Ampoule A Temperature","Ampoule B Temperature","Time markers"
-4247.23897624016,NaN,NaN,NaN,NaN,NaN,NaN,24.9999713982432,24.9998592650758,""
-4247.23855066299,25.0000000318838,NaN,NaN,NaN,NaN,NaN,24.999971398254,24.9998592650867,""
-4246.87803530693,25.0000000301326,-1.03345463111905E-08,NaN,-5.49709910169706E-06,NaN,NaN,24.9999714074038,24.9998592743505,""
-4245.68701863289,25.0000000243473,-1.02933627458931E-08,NaN,-5.47519294994312E-06,NaN,28.6155237797087,24.9999714376317,24.9998593049547,""
-4195.21819067001,24.9999997791956,-8.54822658013382E-09,NaN,-4.54692903198608E-06,NaN,28.6430163861677,24.9999727185244,24.9998606017948,""
-4169.20779776573,24.9999998224155,-9.01347971643887E-09,NaN,-4.79440410448876E-06,NaN,28.6861024682515,24.999979005656,24.9998668956939,""
-4143.19740509987,24.9999998656436,-9.49797488875013E-09,NaN,-5.05211430252667E-06,NaN,28.7310241094441,24.9999852927877,24.999873189593,""
-4117.18701243401,25.0000000480171,-1.10899496724912E-08,NaN,-5.89890940026125E-06,NaN,28.7115063062259,24.9999869179027,24.9998748369799,""
-4091.17661952972,25.000000230402,-1.26975715693891E-08,NaN,-6.75402743052613E-06,NaN,28.6878965662412,24.9999885430178,24.9998764843668,""
-4065.16622662544,25.0000002215543,-1.64431601516764E-08,NaN,-8.74636178280657E-06,NaN,28.6602860617806,24.9999886543867,24.9998766025705,""
-4039.15583395958,25.0000002126848,-2.02190154874851E-08,NaN,-1.07547954720665E-05,NaN,28.6324214117403,24.9999887657556,24.9998767207743,""
-4013.14544129372,24.9999999919608,-1.19898053012204E-08,NaN,-6.37755601128743E-06,NaN,28.6057586829748,24.9999846555003,24.9998726035145,""
-3987.13504838943,24.9999997712055,-3.59030239631152E-09,NaN,-1.90973531718698E-06,NaN,28.57917233382,24.9999805452449,24.9998684862546,""
-3961.12465548515,24.999999872687,-4.13032250586538E-09,NaN,-2.19698005631137E-06,NaN,28.5825174078581,24.999979925073,24.9998678740871,""
-3935.11426281929,24.9999999742266,-4.79740284833122E-09,NaN,-2.55181002570809E-06,NaN,28.5877652810984,24.999979304901,24.9998672619195,""
-3909.10387015343,24.9999999424854,-6.47560499569188E-09,NaN,-3.4444707423893E-06,NaN,28.5843252162623,24.9999803711342,24.9998683344435,""
-3883.09347724915,24.9999999107158,-8.16820712232162E-09,NaN,-4.3447910225115E-06,NaN,28.5803326352032,24.9999814373673,24.9998694069674,""
-3857.08308434486,24.999999908304,-8.58606679287444E-09,NaN,-4.56705680472045E-06,NaN,28.5890450233749,24.9999822192285,24.9998702037533,""
-3831.072691679,24.9999999058994,-8.98573609930963E-09,NaN,-4.77964686133491E-06,NaN,28.5985656966089,24.9999830010896,24.9998710005391,""
-3805.06229901314,24.9999999027077,-1.25592397860456E-08,NaN,-6.68044669470509E-06,NaN,28.5919483835139,24.9999837573565,24.9998717638077,""
-3779.05190610886,24.9999998995159,-1.61781232573691E-08,NaN,-8.60538471136655E-06,NaN,28.5843039935883,24.9999845136233,24.9998725270763,""
-3753.04151320457,24.9999999955193,-9.64705494368358E-09,NaN,-5.13141220408701E-06,NaN,28.583829969314,24.9999832103704,24.9998712164068,""
-3727.03112053871,25.0000000915535,-2.97057495525167E-09,NaN,-1.58009306130408E-06,NaN,28.5838124625589,24.9999819071175,24.9998699057374,""
-3701.02072763443,25.0000000106058,-1.40904426009701E-09,NaN,-7.49491627711174E-07,NaN,28.5975714701938,24.999985890512,24.999873891502,""
-3675.01033473015,24.9999999295973,7.90633680929053E-11,NaN,4.20549830281402E-08,NaN,28.6122079189051,24.9999898739066,24.9998778772665,""
-3648.99994206429,24.9999998766222,-2.6596126384699E-10,NaN,-1.41468757365422E-07,NaN,28.622240559354,24.9999985625463,24.9998865659498,""
-3622.98954916,24.9999998236575,-6.3735158383863E-10,NaN,-3.39016799914166E-07,NaN,28.6319798687027,25.0000072511861,24.9998952546332,""
-3596.97915625572,25.0000000100648,-5.03921152429316E-10,NaN,-2.68043166185807E-07,NaN,28.5949061395396,25.0000050184925,24.9998930340187,""
-3570.96876358986,25.00000019657,-3.63215690597901E-10,NaN,-1.93199835424415E-07,NaN,28.5548486072792,25.000002785799,24.9998908134042,""
-3544.958370924,25.0000000609013,-8.39636132943012E-09,NaN,-4.46614964331389E-06,NaN,28.5514942590518,24.9999944701341,24.9998825177555,""
-3518.94797801971,24.9999999250901,-1.65475324532673E-08,NaN,-8.80187896450387E-06,NaN,28.5504801998875,24.9999861544691,24.9998742221068,""
-3492.93758511543,24.9999998837008,-1.23091386669285E-08,NaN,-6.54741418453643E-06,NaN,28.5710939602714,24.9999841623203,24.9998722301462,""
-3466.92719244957,24.9999998423564,-7.89149703263924E-09,NaN,-4.19760480459534E-06,NaN,28.5930872809468,24.9999821701715,24.9998702381855,""
-3440.91679978371,24.9999999591922,-5.17112267408608E-09,NaN,-2.75059716706706E-06,NaN,28.6098648276192,24.9999850915694,24.9998731635176,""
-3414.90640687943,25.0000000761082,-2.47535174636377E-09,NaN,-1.31667646083179E-06,NaN,28.6263095547226,24.9999880129673,24.9998760888497,""
-3388.89601397514,25.0000000125551,-1.2395551061115E-09,NaN,-6.59337822399735E-07,NaN,28.6147710117411,24.9999914170689,24.9998794929657,""
-3362.88562130928,24.9999999489044,-2.49634175291663E-11,NaN,-1.32784135793436E-08,NaN,28.6014461833084,24.9999948211705,24.9998828970817,""
-3336.87522864342,24.9999999898731,-2.07849056626709E-09,NaN,-1.10558008843994E-06,NaN,28.6032315258955,24.9999966490188,24.9998847423651,""
-3310.86483573914,25.0000000309017,-4.17957691509719E-09,NaN,-2.22317921015808E-06,NaN,28.605981772055,24.9999984768671,24.9998865876485,""
-3284.85444283485,25.0000000639438,-9.9653850865091E-09,NaN,-5.30073674814314E-06,NaN,28.6084557472221,24.9999989047653,24.999887030005,""
-3258.84405016899,25.000000096981,-1.58049191445231E-08,NaN,-8.40687188538465E-06,NaN,28.6109120736994,24.9999993326635,24.9998874723616,""
-3232.83365750313,24.9999999459245,-9.36742511147699E-09,NaN,-4.9826729316367E-06,NaN,28.6217519915626,24.9999951280522,24.9998832602272,""
-3206.82326459885,24.9999997947505,-2.75057578092002E-09,NaN,-1.46307222389363E-06,NaN,28.6331276676002,24.9999909234408,24.9998790480928,""
-3180.81287169456,24.9999998657667,1.77127240760372E-09,NaN,9.421661742573E-07,NaN,28.6285985481553,24.999994779121,24.9998829000976,""
-3154.8024790287,24.9999999369322,6.26245543254924E-09,NaN,3.33109331518577E-06,NaN,28.6230526447538,24.9999986348011,24.9998867521024,""
-3128.79208612442,25.0000000490478,5.21499688701223E-09,NaN,2.77393451436821E-06,NaN,28.6169863854081,24.999997837637,24.9998859560525,""
-3102.78169322014,25.0000001611924,4.08631103742017E-09,NaN,2.17356970075541E-06,NaN,28.6108868476212,24.9999970404728,24.9998851600026,""
-3076.77130055428,25.0000000600161,3.34370756531685E-09,NaN,1.77856785389194E-06,NaN,28.5972950579469,24.9999900865498,24.9998782171136,""
-3050.76090764999,24.9999999586826,2.60677711848321E-09,NaN,1.38658357366128E-06,NaN,28.5832239358368,24.9999831326267,24.9998712742246,""
-3024.75051474571,25.0000000241725,-2.6432063104773E-09,NaN,-1.40596080344537E-06,NaN,28.6002193791072,24.9999824248341,24.9998705774904,""
-2998.74012207985,25.0000000897909,-7.95963137345826E-09,NaN,-4.23384647524376E-06,NaN,28.619203110423,24.9999817170415,24.9998698807562,""
-2972.72972941399,25.000000142427,-9.51992388441017E-10,NaN,-5.06378930021817E-07,NaN,28.6113759649847,24.9999796564572,24.9998678097606,""
-2946.7193365097,25.0000001950527,6.23743155651271E-09,NaN,3.31778274282591E-06,NaN,28.6018322597716,24.9999775958728,24.999865738765,""
-2920.70894360542,25.000000195925,9.41304566621476E-09,NaN,5.00693918415679E-06,NaN,28.5951813294668,24.9999744837604,24.9998626206811,""
-2894.69855093956,25.000000196754,1.25293409339688E-08,NaN,6.6645430499834E-06,NaN,28.588715677368,24.999971371648,24.9998595025971,""
-2868.6881582737,25.0000001678961,1.32312082388176E-08,NaN,7.03787672277531E-06,NaN,28.5776863205014,24.9999686454069,24.999856772481,""
-2842.67776536942,25.0000001390125,1.38973251853981E-08,NaN,7.39219424755217E-06,NaN,28.566364555843,24.9999659191659,24.9998540423649,""
-2816.66737246513,25.000000138553,1.36642829465898E-08,NaN,7.26823560988821E-06,NaN,28.5223332229235,24.9999611485614,24.9998492804905,""
-2790.65697979927,25.0000001381191,1.34179014561044E-08,NaN,7.13718162558744E-06,NaN,28.4762053288863,24.9999563779569,24.9998445186162,""
