Summary
Name,"SuFEx-R1-BSF-2xPhOH-2-27-20.rslt"
Start time,2020 фев 27 - 14:02
End time,2020 фев 29 - 16:33
Operator,"Alex"
Results file path,"C:\TAMIII-Results\SUFEX\SuFEx-R1-BSF-2xPhOH-2-27-20.rslt"
General Experiment Info
Bath temperature,25°C
,Sample - Ch 1
Total mass,800mg
Name,"SuFEx-R1-BSF-2xPhOH"
,Component - PhOH
Mass,3.76mg
Name,"PhOH"
,Component - DCM  + BSF + DBU
Name,"DCM  + BSF + DBU"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
-2180.23703289032,24.9999997748308,NaN,NaN,NaN,NaN,""
-2180.03201270103,24.9999997762355,-4.22493439427105E-08,NaN,-1.12365276443379E-05,NaN,""
-2149.9235458374,24.9999999825287,-4.55698894298929E-08,NaN,-1.21196514441204E-05,NaN,""
-2134.76687932014,25.0000000035313,-3.90406037363561E-08,NaN,-1.03831392915841E-05,NaN,""
-2119.61005878448,25.0000000245341,-3.239888416239E-08,NaN,-8.61672451127393E-06,NaN,""
-2104.45339226723,25.0000000599829,-2.73037149440955E-08,NaN,-7.26162631491901E-06,NaN,""
-2089.29657173157,25.000000095432,-2.22296676234625E-08,NaN,-5.9121456445379E-06,NaN,""
-2074.13990521431,25.000000019664,-2.20462171187259E-08,NaN,-5.86335561668243E-06,NaN,""
-2058.98308491707,24.9999999438952,-2.19296726751344E-08,NaN,-5.83235975402511E-06,NaN,""
-2043.82641816139,24.9999999241112,-2.85854171591448E-08,NaN,-7.60250456360234E-06,NaN,""
-2028.66959786415,24.9999999043269,-3.53338108639792E-08,NaN,-9.39729012339871E-06,NaN,""
-2013.51293110847,24.9999999096902,-3.77498551488768E-08,NaN,-1.00398550927864E-05,NaN,""
-1998.35611081123,24.9999999150536,-4.01067438352814E-08,NaN,-1.06666871902344E-05,NaN,""
-1983.19944405556,24.999999971144,-3.35901010564349E-08,NaN,-8.93353751500927E-06,NaN,""
-1968.04262375832,25.0000000272351,-2.69522703729414E-08,NaN,-7.16815701408016E-06,NaN,""
-1952.88595700264,25.0000000337913,-2.28951479508417E-08,NaN,-6.08913509330896E-06,NaN,""
-1937.7291367054,25.0000000403476,-1.88731828426851E-08,NaN,-5.01946352199072E-06,NaN,""
-1922.57246994972,24.9999997973502,-1.8084862310648E-08,NaN,-4.80980380602339E-06,NaN,""
-1907.41564965248,24.9999995543504,-1.73406045751929E-08,NaN,-4.61186291893427E-06,NaN,""
-1892.2589828968,24.9999995272173,-2.25843638543659E-08,NaN,-6.00647974850158E-06,NaN,""
-1877.10216259956,24.9999995000839,-2.79097244060476E-08,NaN,-7.42279904416159E-06,NaN,""
-1861.94549584389,24.9999997197535,-3.26220657870143E-08,NaN,-8.67608132633358E-06,NaN,""
-1846.78867578506,24.9999999394253,-3.73261135087048E-08,NaN,-9.92715784805978E-06,NaN,""
-1831.63200926781,24.9999997763104,-3.05670203808494E-08,NaN,-8.12952669703441E-06,NaN,""
-1816.47518873215,24.9999996131937,-2.36519863761764E-08,NaN,-6.29042190855756E-06,NaN,""
-1801.31852197647,24.9999997322917,-1.75138555843129E-08,NaN,-4.65794031497684E-06,NaN,""
-1786.16170167923,24.9999998513908,-1.13862177018583E-08,NaN,-3.02824938879211E-06,NaN,""
-1771.00503516197,24.9999999112149,-1.00207021066586E-08,NaN,-2.66508034751559E-06,NaN,""
-1755.84821462631,24.9999999710396,-8.71982670409124E-09,NaN,-2.31910284683278E-06,NaN,""
